,a,b,c,d,e,f,g
408,광주광역시 광산구,주식회사 김노리,마감,,010-4828-0131,생산직채용,2021-10-29
409,광주광역시 광산구,고운맘주간보호센터,마감,,043-265-1270,생산직채용,2021-10-26
410,광주광역시 광산구,삼우건설(주),마감,,062-959-5552,사무직,2021-10-25
411,광주광역시 광산구,주식회사 청년하이,마감,,062-959-5552,"조경, 원예, 생산 / 2명",2021-10-25
412,광주광역시 광산구,주식회사 더블에스푸드,마감,,062-959-5552,"조리원,조리사 /5명",2021-10-23
413,광주광역시 광산구,그린장례문화원 주식회사,마감,,062-959-5552,주방보조원 6명,2021-10-20
414,광주광역시 광산구,세종어린이집,마감,,010-9442-2664,만60세 이상 어린이집 차량 운전원 및 주방보조원 모집합니다.,2021-10-19
415,광주광역시 광산구,(주)건축사사무소세종,마감,,044-868-2863,만60세 이상 어린이집 차량 운전원 및 주방보조원 모집합니다.,2021-10-18
416,광주광역시 광산구,옥이반상 신세계백화점 김해점,마감,,062-959-5552,"조리원, 조리사 2명",2021-10-16
417,광주광역시 광산구,보듬어린이집,마감,,010-3359-6896,"조리원, 조리사 2명",2021-10-15
418,광주광역시 광산구,주식회사 제이와이컴퍼니,마감,,062-959-5552,생산직 5명,2021-10-14
419,광주광역시 광산구,성원하이테크,마감,,062-959-5552,생산직 1명,2021-10-14
420,광주광역시 광산구,에너지푸드,마감,,010-9774-5238,만 60세 이상 운전원 모집합니다.,2021-10-14
421,광주광역시 광산구,(주)코리아나관광전세버스,마감,,010-6642-0080,만 60세 이상 운전원 모집합니다.,2021-10-13
422,광주광역시 광산구,유한회사 상민푸드아울렛,마감,,010-7108-3570,만 60세 이상 운전원 모집합니다.,2021-10-13
423,광주광역시 광산구,(주)엠엔티,마감,,043-838-3460,만 60세 이상 운전원 모집합니다.,2021-10-13
424,광주광역시 광산구,오션클린폴리머,마감,,062-384-9996,만 60세 이상 운전원 모집합니다.,2021-09-30
425,광주광역시 광산구,(주)호남항업공사,마감,,010-4212-2039,만 60세 이상 운전원 모집합니다.,2021-09-30
426,광주광역시 광산구,(주)동진,마감,,010-4212-2039,만 60세 이상 운전원 모집합니다.,2021-09-30
427,광주광역시 광산구,우정선박(주),마감,,010-4212-2039,만 60세 이상 운전원 모집합니다.,2021-09-30
428,광주광역시 광산구,(주)유신건축종합건축사사무소,마감,,031-381-2183,만 60세 이상 운전원 모집합니다.,2021-09-30
429,광주광역시 광산구,(주)광주글로벌모터스,마감,,062-612-3134,만 60세 이상 운전원 모집합니다.,2021-09-30
430,광주광역시 광산구,베스트맘(광주),마감,,010-8346-1264,만 60세 이상 운전원 모집합니다.,2021-09-30
431,광주광역시 광산구,베스트맘(나주),마감,,010-8346-1264,만 60세 이상 운전원 모집합니다.,2021-09-30
432,광주광역시 광산구,영신운수유한회사,마감,,010-2211-4523,만 60세 이상 운전원 모집합니다.,2021-09-30
433,광주광역시 광산구,대한교통 합명회사,마감,,010-2211-4523,만 60세 이상 운전원 모집합니다.,2021-09-30
434,광주광역시 광산구,영신교통 유한회사,마감,,010-2211-4523,운전원채용,2021-09-30
435,광주광역시 광산구,국민교통합자회사,마감,,010-2211-4523,택시운전원채용,2021-09-30
436,광주광역시 광산구,초콜릿어린이집,마감,,062-959-5552,"운전원,조리원",2021-09-27
437,광주광역시 광산구,덕승개발(주),마감,,061-392-2300,"운전원,조리원",2021-09-24
438,광주광역시 광산구,(주)광남고속관광,마감,,062-959-5552,운전원 및 사무직 38명,2021-09-20
439,광주광역시 광산구,영운카리타스소규모노인종합센터,마감,,043-222-9633,운전원채용,2021-09-13
440,광주광역시 광산구,보금자리노인복지센터,마감,,061-755-3690,운전원채용,2021-09-10
441,광주광역시 광산구,(주)신가전기,마감,,010-9280-1371,운전원채용,2021-09-10
442,광주광역시 광산구,의료법인빛고을의료재단,마감,,062-234-5768,운전원채용,2021-09-10
443,광주광역시 광산구,품장,마감,,010-8635-6876,홀서비스직 채용,2021-09-10
444,광주광역시 광산구,삼원수산직판장,마감,,010-8635-6876,"주방찬모,주방보조원 채용",2021-09-10
445,광주광역시 광산구,무지개케어,마감,,010-4426-3582,"주방찬모,주방보조원 채용",2021-09-03
446,광주광역시 광산구,플레이짐스포츠어린이집,마감,,062-959-5552,"운전원,조리사",2021-09-03
447,광주광역시 광산구,연수노인주야간보호센터,마감,,010-3411-9117,"운전원,조리사",2021-09-01
448,광주광역시 광산구,부경운수(주),마감,,010-6289-3117,"운전원,조리사",2021-08-31
449,광주광역시 광산구,한방유비스(주),마감,,02-2023-5019,소방감리기술자 채용,2021-08-31
450,광주광역시 광산구,농업회사법인주식회사 뉴웰,마감,,010-5377-6554,소방감리기술자 채용,2021-08-30
451,광주광역시 광산구,주식회사 교보스틸,마감,,062-959-5552,생산직,2021-08-27
452,광주광역시 광산구,주식회사영철강,마감,,062-959-5552,생산직,2021-08-27
453,광주광역시 광산구,(주)범우,마감,,062-959-5552,생산,2021-08-27
454,광주광역시 광산구,신성물류,마감,,062-959-5552,운전원 및 상하차,2021-08-26
455,광주광역시 광산구,아이사랑어린이집,마감,,043-535-0311,운전원채용,2021-08-17
456,광주광역시 광산구,내영노인복지센터,마감,,010-5613-3072,운전원채용,2021-08-05
457,광주광역시 광산구,간호드림주간보호센터,마감,,010-2013-1193,운전원채용,2021-08-01
458,광주광역시 광산구,더바로세움학원,마감,,010-4754-6432,운전원채용,2021-07-31
459,광주광역시 광산구,주식회사 대호피엠,마감,,062-959-5552,"관리소장,전기과장,설비과장 ",2021-07-31
460,광주광역시 광산구,엔씨산업주식회사,마감,,010-9565-0724,60세 이상 성실하고 책임감 강하신분,2021-07-31
461,광주광역시 광산구,참사랑 어머니회,마감,,010-8258-0824,"산모,육아도우미채용근무시간: 09시-18시",2021-07-31
462,광주광역시 광산구,성심요양원,마감,,041-911-9988,"산모,육아도우미채용근무시간: 09시-18시",2021-07-30
463,광주광역시 광산구,조은맘산후도우미(나주),마감,,010-2513-3554,"산모,육아도우미채용근무시간: 09시-18시",2021-07-30
464,광주광역시 광산구,조은맘산후도우미(광주),마감,,010-2513-3554,"산모,육아도우미채용근무시간: 09시-18시",2021-07-30
465,광주광역시 광산구,흰구름어린이집,마감,,010-2456-4240,"산모,육아도우미채용근무시간: 09시-18시",2021-07-20
466,광주광역시 광산구,해남한우집,마감,,010-6700-3421,"산모,육아도우미채용근무시간: 09시-18시",2021-07-20
467,광주광역시 광산구,(주)용아산업,마감,,062-944-9119,"산모,육아도우미채용근무시간: 09시-18시",2021-07-01
468,광주광역시 광산구,(주)성진기술단,마감,,010-3434-4224,"산모,육아도우미채용근무시간: 09시-18시",2021-06-30
469,광주광역시 광산구,(주)성진건설기술단,마감,,010-8668-1825,"산모,육아도우미채용근무시간: 09시-18시",2021-06-30
470,광주광역시 광산구,(주)송오당김치,마감,,062-953-2240,"산모,육아도우미채용근무시간: 09시-18시",2021-06-30
471,광주광역시 광산구,상무노인복지학교,마감,,010-2693-9401,"운전원,조리원채용",2021-06-25
472,광주광역시 광산구,가가이엔지,마감,,010-9626-3698,전기안전관리자 채용,2021-06-18
473,광주광역시 광산구,(주)경도종합건설,마감,,061-930-6644,건축현장관리자채용,2021-06-07
474,광주광역시 광산구,놀부유통영농조합법인,마감,,061-532-3355,김치제조 생산직 채용,2021-06-04
475,광주광역시 광산구,늘행복한노인복지센터,마감,,063-226-9985,김치제조 생산직 채용,2021-06-04
476,광주광역시 광산구,주식회사 현대이엔지,마감,,062-953-2240,납품및 생산직 채용,2021-05-31
477,광주광역시 광산구,신나는노인주간보호센터,마감,,062-710-2442,납품및 생산직 채용,2021-05-29
478,광주광역시 광산구,조은맘산후도우미(천안),마감,,010-9515-3554,납품및 생산직 채용,2021-05-28
479,광주광역시 광산구,실버벨노인주간보호센터,마감,,010-9430-4567,납품및 생산직 채용,2021-05-26
480,광주광역시 광산구,건국노인주간보호센터,마감,,062-571-2241,조리원채용,2021-05-05
481,광주광역시 광산구,(유)대한전기에너지,마감,,010-7149-6943,전기안전관리자채용근무시간: 09시-18시,2021-04-30
482,광주광역시 광산구,(주)진양산업,마감,,010-5248-6700,용접원프레스생산직 채용,2021-04-30
483,광주광역시 광산구,효애주야간보호센터,마감,,010-9877-3894,용접원프레스생산직 채용,2021-04-29
484,광주광역시 광산구,효사랑주월의집노인복지센터,마감,,062-351-1701,운전원채용근무시간: 1일4시간,2021-04-20
485,광주광역시 광산구,주식회사 다은,마감,,010-5132-2399,운전원채용근무시간: 1일4시간,2021-04-12
486,광주광역시 광산구,예다안어린이집,마감,,010-2044-87369,운전원채용근무시간: 1일4시간,2021-04-06
487,광주광역시 광산구,주식회사 에스제이투,마감,,010-2686-1267,운전원채용근무시간: 1일4시간,2021-04-01
488,광주광역시 광산구,주식회사 굿리브유통,마감,,010-3640-0532,운전원채용근무시간: 1일4시간,2021-04-01
489,광주광역시 광산구,천리원체험농장,마감,,031-332-3333,조경원채용근무지역: 경기도 용인시근무시간: 8시~18시,2021-03-31
490,광주광역시 광산구,보훈산업주식회사,마감,,062-526-7700,조경원채용근무지역: 경기도 용인시근무시간: 8시~18시,2021-03-31
491,광주광역시 광산구,(주)장덕금속,마감,,010-6650-3478,조경원채용근무지역: 경기도 용인시근무시간: 8시~18시,2021-03-30
492,광주광역시 광산구,너울테크,마감,,010-2624-3016,"택배분류작업및 배송원 모집(유사 업무 종사자 우대)모집기간:2021.03.22~2021.04.30(금)모집인원:3명면접시행:2021.03.29(월), 추후 별도 면접시행일(수시)최종합격자선정:2021.03.30(화)(수시)근무시작:2021.04.05(수시)코로나19로 인해 일정이 변경될 수 있습니다.",2021-03-26
493,광주광역시 광산구,(주)혜성티앤시,마감,,061-792-1500,"택배분류작업및 배송원 모집(유사 업무 종사자 우대)모집기간:2021.03.22~2021.04.30(금)모집인원:3명면접시행:2021.03.29(월), 추후 별도 면접시행일(수시)최종합격자선정:2021.03.30(화)(수시)근무시작:2021.04.05(수시)코로나19로 인해 일정이 변경될 수 있습니다.",2021-03-26
494,광주광역시 광산구,일번지푸드,마감,,010-6203-2423,"택배분류작업및 배송원 모집(유사 업무 종사자 우대)모집기간:2021.03.22~2021.04.30(금)모집인원:3명면접시행:2021.03.29(월), 추후 별도 면접시행일(수시)최종합격자선정:2021.03.30(화)(수시)근무시작:2021.04.05(수시)코로나19로 인해 일정이 변경될 수 있습니다.",2021-03-22
495,광주광역시 광산구,초원조경(주),마감,,062-267-0883,조경원채용근무지역: 광주시근무시간: 09시-18시,2021-03-19
496,광주광역시 광산구,굿데이케어센터,마감,,062-515-5425,조경원채용근무지역: 광주시근무시간: 09시-18시,2021-03-15
497,광주광역시 광산구,(주)금남목재,마감,,062-571-9677,조경원채용근무지역: 광주시근무시간: 09시-18시,2021-03-10
498,광주광역시 광산구,별을그리는아이들어린이집,마감,,010-6670-7294,조경원채용근무지역: 광주시근무시간: 09시-18시,2021-03-08
499,광주광역시 광산구,대평건업(주),마감,,062-268-8382,조경원채용근무지역: 광주시근무시간: 09시-18시,2021-03-08
500,광주광역시 광산구,(주)호텔인터불고 원주,마감,,033-769-8112,조경원채용근무지역: 광주시근무시간: 09시-18시,2021-03-05
501,광주광역시 광산구,즐거운어린이집,마감,,062-955-3380,운전원채용,2021-03-05
502,광주광역시 광산구,농업회사법인약선향기(주),마감,,010-2474-3550,운전원채용,2021-03-05
503,광주광역시 광산구,(주)커피볶는집,마감,,062-375-5947,운전원채용,2021-03-04
504,광주광역시 광산구,신가승ENG,마감,,010-9280-1371,"설계,감리원채용",2021-02-26
505,광주광역시 광산구,해피드림개발(주),마감,,010-4212-2039*,지게차운전원채용근무지역: 전남 담양군근무시간: 09:0-18:00자격사항: 지게차 면허증,2021-02-19
506,광주광역시 광산구,광주광역시광산구시설관리공단,마감,,010-6293-8741,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-02-08
507,광주광역시 광산구,에이스유치원,마감,,062-576-7400,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-01-29
508,광주광역시 광산구,(주)임해관광여행사,마감,,062-384-0091,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-01-29
509,광주광역시 광산구,(유)남양택시,마감,,062-953-3133,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-01-29
510,광주광역시 광산구,(주)푸드앤푸드,마감,,010-3619-8739,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-01-29
511,광주광역시 광산구,포도원어린이집,마감,,010-3609-8518,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-01-29
512,광주광역시 광산구,주식회사지알켐,마감,,070-8853-6072,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-01-23
513,광주광역시 광산구,교육과희망학원,마감,,070-5158-7231,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-01-20
514,광주광역시 광산구,(주)광무포장,마감,,061-394-7705,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-01-19
515,광주광역시 광산구,(주)이건종합건축사사무소,마감,,062-220-7006,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-01-15
516,광주광역시 광산구,현대네트워크(유),마감,,062-652-0086,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-01-15
517,광주광역시 광산구,농업회사법인주식회사다올,마감,,010-6574-5573,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-01-15
518,광주광역시 광산구,(유)승일,마감,,010-8846-3063,"- 광산구 관내 공영주차장 화장실 등 관리- 공영주차장 출입 차량 관리- 주차장 안내 등 그밖에 주차장 운영에 관한 사항- 근무는 주 15시간 미만으로 최대 월 580,000원 지급(2021년 광산구생활임금-시급10,520원 적용)- 근무시작 : 2021.03.01.",2021-01-15
519,광주광역시 광산구,주식회사광주중장비학원,마감,,010-9254-5763,훈련교사채용,2021-01-15
520,광주광역시 남구,의료법인무진의료재단화순현대요양병원,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-9355-3313,-,2022-12-31
521,광주광역시 남구,현대어린이집,마감,광주광역시 남구 서동  147-1,062-654-6080,어린이집 운전원 모집,2022-09-26
522,광주광역시 남구,예술어린이집,마감,광주광역시 남구 서동  147-1,062-676-0178,어린이집 운전원 모집,2022-09-01
523,광주광역시 남구,유한회사오케이자동차운전학원,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-2609-5711,어린이집 운전원 모집,2022-07-03
524,광주광역시 남구,성균관어린이집,마감,광주광역시 남구 서동  147-1,062-654-6080,주방보조 모집,2022-07-01
525,광주광역시 남구,킨더세븐어린이집,마감,광주광역시 남구 서동 261-40 광주전남노인회관,062-676-0349,주방보조 모집,2022-06-30
526,광주광역시 남구,(주)김치타운,마감,광주광역시 남구 서동  147-1,062-654-6080,주차관리원 모집,2022-06-17
527,광주광역시 남구,명인명옥(효천점),마감,광주광역시 남구 서동  147-1,062-654-6080,주방 직원 모집,2022-06-16
528,광주광역시 남구,아주통신,마감,광주광역시 남구 서동  147-1,062-654-6080,통신 신호수 모집,2022-06-03
529,광주광역시 남구,용강추어탕,마감,광주광역시 남구 서동  147-1,062-654-6080,식당 홀서빙원 모집,2022-05-31
530,광주광역시 남구,의료법인무진의료재단화순현대요양병원,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-9355-3313,식당 홀서빙원 모집,2022-12-31
531,광주광역시 남구,현대어린이집,마감,광주광역시 남구 서동  147-1,062-654-6080,어린이집 운전원 모집,2022-09-26
532,광주광역시 남구,예술어린이집,마감,광주광역시 남구 서동  147-1,062-676-0178,어린이집 운전원 모집,2022-09-01
533,광주광역시 남구,유한회사오케이자동차운전학원,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-2609-5711,어린이집 운전원 모집,2022-07-03
534,광주광역시 남구,성균관어린이집,마감,광주광역시 남구 서동  147-1,062-654-6080,주방보조 모집,2022-07-01
535,광주광역시 남구,킨더세븐어린이집,마감,광주광역시 남구 서동 261-40 광주전남노인회관,062-676-0349,주방보조 모집,2022-06-30
536,광주광역시 남구,(주)김치타운,마감,광주광역시 남구 서동  147-1,062-654-6080,주차관리원 모집,2022-06-17
537,광주광역시 남구,명인명옥(효천점),마감,광주광역시 남구 서동  147-1,062-654-6080,주방 직원 모집,2022-06-16
538,광주광역시 남구,아주통신,마감,광주광역시 남구 서동  147-1,062-654-6080,통신 신호수 모집,2022-06-03
539,광주광역시 남구,용강추어탕,마감,광주광역시 남구 서동  147-1,062-654-6080,식당 홀서빙원 모집,2022-05-31
540,광주광역시 남구,그린라인광주전남센터,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-8218-9477,식당 홀서빙원 모집,2022-05-31
541,광주광역시 남구,산들바람유치원,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-6296-3316,식당 홀서빙원 모집,2022-05-31
542,광주광역시 남구,엔젤i어린이집,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-5618-3779,식당 홀서빙원 모집,2022-05-31
543,광주광역시 남구,대우회관,마감,광주광역시 남구 서동  147-1,062-654-6080,식당 홀서빙원 모집,2022-05-17
544,광주광역시 남구,골든유토피아관리사무소,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-5456-9205,식당 홀서빙원 모집,2022-05-08
545,광주광역시 남구,대화섬유사,마감,광주광역시 남구 서동  147-1,062-654-6080,섬유제조원 모집,2022-05-03
546,광주광역시 남구,광주심리상담코칭센터,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-2587-2240,섬유제조원 모집,2022-05-03
547,광주광역시 남구,뉴엘어린이집,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-8607-6915,섬유제조원 모집,2022-05-03
548,광주광역시 남구,삼성EVC,마감,광주광역시 남구 서동  147-1,062-654-6080,전기차 충전기 제조원 모집,2022-05-02
549,광주광역시 남구,반도기업,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-2579-3987,전기차 충전기 제조원 모집,2022-04-30
550,광주광역시 남구,주식회사 디에치글로벌서비스,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-9457-7759,전기차 충전기 제조원 모집,2022-04-30
551,광주광역시 남구,실로암어린이집,마감,광주광역시 남구 서동  147-1,062-654-6080,조리보조원 모집,2022-04-23
552,광주광역시 남구,세종어린이집,마감,광주광역시 남구 서동  147-1,062-654-6080,어린이집 조리보조 모집,2022-04-15
553,광주광역시 남구,평화환경,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-3626-2543,어린이집 조리보조 모집,2022-04-10
554,광주광역시 남구,아이숲유치원,마감,광주광역시 남구 서동  147-1,062-654-6080,유치원 조리보조 모집,2022-04-08
555,광주광역시 남구,성화운수,마감,광주광역시 남구 서동  147-1,062-654-6080,택시운전원 모집,2022-04-08
556,광주광역시 남구,지엘어린이집,마감,광주광역시 남구 서동  147-1,062-654-6080,어린이집 조리보조 모집,2022-04-07
557,광주광역시 남구,포스코더샵어린이집,마감,광주광역시 남구 서동  147-1,062-654-6080,어린이집 조리보조 모집,2022-04-07
558,광주광역시 남구,(유)대양택시,마감,광주광역시 남구 서동  147-1,062-654-6080,운전원 모집,2022-04-07
559,광주광역시 남구,(주)포도원실버복지센터,마감,광주광역시 남구 서동  147-1,062-654-6080,운전원 모집,2022-04-06
560,광주광역시 남구,CMS어린이집,마감,광주광역시 남구 서동  147-1,062-654-6080,어린이집 조리보조 모집,2022-04-05
561,광주광역시 남구,아기별어린이집,마감,광주광역시 남구 서동  147-1,062-654-6080,어린이집 조리보조 모집,2022-04-05
562,광주광역시 남구,해바라기어린이집,마감,광주광역시 남구 서동  147-1,010-8147-0931,어린이집 조리보조 모집,2022-04-05
563,광주광역시 남구,민속촌,마감,광주광역시 남구 서동  147-1,062-654-6080,주방조리원 모집,2022-04-02
564,광주광역시 남구,아이원어린이집,마감,광주광역시 남구 서동  147-1,062-654-6080,"조리원, 운전원, 연장반교사 모집",2022-04-02
565,광주광역시 남구,더사랑노인복지센터,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-5000-3080,"조리원, 운전원, 연장반교사 모집",2022-04-02
566,광주광역시 남구,미래아이어린이집,마감,광주광역시 남구 서동 261-40 광주전남노인회관,062-383-3064,"조리원, 운전원, 연장반교사 모집",2022-04-01
567,광주광역시 남구,대성어린이집,마감,광주광역시 남구 서동  147-1,062-654-6080,어린이집 조리보조 모집,2022-03-31
568,광주광역시 남구,주식회사 안전생활문화원,마감,광주광역시 남구 서동 261-40 광주전남노인회관,02-375-0375,어린이집 조리보조 모집,2022-03-31
569,광주광역시 남구,(합)일원운수,마감,광주광역시 남구 서동  147-1,062-654-6080,택시운전원 모집,2022-03-31
570,광주광역시 남구,사회복지법인 통큰어린이집,마감,광주광역시 남구 서동  147-1,010-2981-4881,택시운전원 모집,2022-03-31
571,광주광역시 남구,한나래유치원,마감,광주광역시 남구 서동  147-1,062-654-6080,운전원 모집,2022-03-31
572,광주광역시 남구,(주)유니프라자,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-6392-4605,운전원 모집,2022-03-31
573,광주광역시 남구,(주)다후,마감,광주광역시 남구 서동 261-40 광주전남노인회관,010-9457-7759,생산직 직원및 주차관리원 모집함.,2022-03-31
574,광주광역시 남구,주식회사 유니프라자,마감,광주광역시 남구 서동  147-1,062-654-6080,생산직 직원및 주차관리원 모집함.,2022-03-24
575,광주광역시 남구,(유)이은주택,마감,광주광역시 남구 서동  147-1,062-654-6080,생산직 직원및 주차관리원 모집함.,2022-03-21
576,광주광역시 남구,현대네트워크(유),마감,광주광역시 남구 서동  147-1,062-652-0086,-,2022-03-16
577,광주광역시 남구,(유)오성택시,마감,광주광역시 남구 서동  147-1,062-654-6080,택시운전원 모집,2022-03-12
578,광주광역시 남구,(주)부지런한사람들 행암점 동림지점,마감,광주광역시 남구 서동  147-1,062-654-6080,택시운전원 모집,2022-03-11
579,광주광역시 남구,(주)부지런한사람들 행암점,마감,광주광역시 남구 서동  147-1,062-654-6080,택시운전원 모집,2022-03-11
580,광주광역시 남구,주식회사 굿리브유통,마감,광주광역시 남구 서동  147-1,062-654-6080,"1. 사업명 : 2022년 시니어인턴십 참여자 모집2. 사업목적   - 노인일자리 활성화 및 신규 일자리창출  - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복  - 소득 증대를 통한 경제력 확보  - 민간업체에 인턴십사업을 접목하여 노인일자리 창출 기대3. 매장정리, 농산물 전처리 등4. 부서배치 및 참여인원 : ∞명5. 운영계획 : 시니어인턴십 3개월 운영 후 신규 고용6. 직무교육  - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개",2022-03-11
581,광주광역시 남구,대호안전관리공사,마감,광주광역시 남구 서동  147-1,062-513-2000,"1. 사업명 : 2022년 시니어인턴십 참여자 모집2. 사업목적   - 노인일자리 활성화 및 신규 일자리창출  - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복  - 소득 증대를 통한 경제력 확보  - 민간업체에 인턴십사업을 접목하여 노인일자리 창출 기대3. 주차관리요원, 관리소장, 기술직4. 부서배치 및 참여인원 : ∞명5. 운영계획 : 시니어인턴십 3개월 운영 후 신규 고용6. 직무교육  - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개",2022-03-03
582,광주광역시 남구,성균관어린이집,마감,광주광역시 남구 서동 261-40 광주전남노인회관,062-652-4262,"1. 사업명 : 2022년 시니어인턴십 참여자 모집2. 사업목적   - 노인일자리 활성화 및 신규 일자리창출  - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복  - 소득 증대를 통한 경제력 확보  - 민간업체에 인턴십사업을 접목하여 노인일자리 창출 기대3. 주차관리요원, 관리소장, 기술직4. 부서배치 및 참여인원 : ∞명5. 운영계획 : 시니어인턴십 3개월 운영 후 신규 고용6. 직무교육  - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개",2022-03-03
583,광주광역시 남구,세화어린이집,마감,광주광역시 남구 서동 261-40 광주전남노인회관,062-515-6688,"1. 사업명 : 2022년 시니어인턴십 참여자 모집2. 사업목적   - 노인일자리 활성화 및 신규 일자리창출  - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복  - 소득 증대를 통한 경제력 확보  - 민간업체에 인턴십사업을 접목하여 노인일자리 창출 기대3. 주차관리요원, 관리소장, 기술직4. 부서배치 및 참여인원 : ∞명5. 운영계획 : 시니어인턴십 3개월 운영 후 신규 고용6. 직무교육  - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개",2022-02-28
584,광주광역시 남구,우리아이(가정)어린이집,마감,광주광역시 남구 서동 261-40 광주전남노인회관,062-372-9506,"1. 사업명 : 2022년 시니어인턴십 참여자 모집2. 사업목적   - 노인일자리 활성화 및 신규 일자리창출  - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복  - 소득 증대를 통한 경제력 확보  - 민간업체에 인턴십사업을 접목하여 노인일자리 창출 기대3. 주차관리요원, 관리소장, 기술직4. 부서배치 및 참여인원 : ∞명5. 운영계획 : 시니어인턴십 3개월 운영 후 신규 고용6. 직무교육  - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개",2022-02-28
