,a,b,c,d,e,f,g
213,대구광역시 서구,중앙포장,마감,,053-584-0118,중앙포장에서 시니어인터십 참여자를 모집합니다 1. 모집직종 :  생산직-3명 2. 자격사항 :  신체건강한분많은 지원 바랍니다.,2022-01-21
214,대구광역시 서구,주식회사 울트라테크,마감,대구 달서구월암동,053-616-1250,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 주조원2. 인원 : 2명3. 근무기간 : 2022.01.24~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2022.01.01 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2022-01-21
215,대구광역시 서구,㈜동운조선해양,마감,,010-4150-9220,"㈜동운조선해양에서 시니어인터십 참여자를 모집합니다 1. 모집직종 :  선박제조, 수리관리원-2명 2. 자격사항 :  신체건강한분많은 지원바랍니다.",2022-01-21
216,대구광역시 서구,대한샌딩,마감,,010-7570-1650,대한샌딩에서 시니어인터십 참여자를 모집합니다 1. 모집직종 :  생산관리-1명 2. 자격사항 :  신체건강한분많은 지원바랍니다.,2022-01-21
217,대구광역시 서구,토마토주간보호센터,마감,,010-3471-0825,토마토주간보호센터에서 시니어인터십 참여자를 모집합니다. 1. 모집직종 :  조리원-2명 2. 자격사항 :  신체건강한분많은 지원 바랍니다.,2022-01-15
218,대구광역시 서구,(주)한솔나무병원,마감,대구 달서구월암동,010-5384-6009,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 조경원2. 인원 : 5명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.21 ~ 2021.12.318. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2022-01-15
219,대구광역시 서구,(주)새론엔지니어링,마감,대구시 서구 평리 4동 1371-8 대구경총회관,053-358-6850,"사업실행계획1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 용접공4.부서배치 및 참여인원 : 용접공 1명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 1명8.모집연령대 : 60대9.모집직종 : 용접원10.근무지역 : 대구시 북구 노원로11.자격사항 : 용접가능자12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 1명 100% 계획",2022-01-14
220,대구광역시 서구,우양금속,마감,대구시 서구 평리 4동 1371-8 대구경총회관,010-8590-4291,"사업실행계획1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : MCT 가공4.부서배치 및 참여인원 : 금속가공  제어장치 조작원 1명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 1명, 훈련생 0명8.모집연령대 : 60대9.모집직종 :  금속가공  제어장치 조작원 10.근무지역 : 대구 북구11.자격사항 : MCT 가공 경력12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 1명 100% 계획",2022-01-14
221,대구광역시 서구,주식회사 국제개발,마감,,053-741-3226,1.모집직종 : 화물차 특수차 운전원2.모집인원 : 2명3.근무기간 : 2022.03.01~4.근무시간 : 08:00~17:005.급여수준 : 최저임금이상6.자격요건 : 만 60세 이상으로 해당직무를 수행할 수 있는 건강한 분7.모집기간 : 2022.02.21.~2022.02.25.까지,2022-01-14
222,대구광역시 서구,(주)대일특수강,마감,,053-741-3226,“2022년 시니어인턴십 참여자 모집”     1.모집직종 : 금속가공 기계 조작원2.모집인원 : 2명3.근무기간 : 2022.02.14~4.근무시간 : 09:00~17:005.급여수준 : 최저임금이상6.자격요건 : 만 60세 이상으로 해당직무를 수행할 수 있는 ,2022-01-14
223,대구광역시 서구,주식회사강남관광,마감,,053-741-3226,"“2022년 시니어인턴십 참여자 모집”     1.모집직종 : 버스운전원, 기타서비스 단순 종사원2.모집인원 : 10명3.근무기간 : 2022.02.14~4.근무시간 : 09:00~17:005.급여수준 : 최저임금이상6.자격요건 : 만 60세 이상으로 해당직무를 수행할 수 있는 건강한 분7.모집기간 : 2022.01.10.~2022.01.14.까지8.신청방법 ",2022-01-14
224,대구광역시 서구,농업회사법인 주식회사 에스제이,마감,,053-741-3226,"“2022년 시니어인턴십 참여자 모집”1.모집직종 : 채소 특용작물 재배원2.모집인원 : 5명3.근무기간 : 2022.01.01~4.근무시간 : 09:00~17	:005.급여수준 : 최저임금이상6.자격요건 : 만 60세 이상으로 해당직무를 수행할 수 있는 건강한 분7.모집기간 : 2021.12.14.~2021.12.17까지8.신청방법 : 전화 문의 후 기관 방문상담(사전문의필수) 및 기업 동행 면접 실시9.제출서류 : 주민등록증, 주민등록등본, 이력서10.관련문의 : 한국여성벤처협회 대구경북지회 (문의 : ***-****-****)",2022-01-14
225,대구광역시 서구,이성씨엔아이㈜,마감,,051-724-8029,이성씨엔아이㈜에서 시니어인터십 참여자를 모집합니다. 1. 모집직종 :  현장기술직-8명 2. 자격사항 :  신체건강한분많은 지원 바랍니다.,2022-01-14
226,대구광역시 서구,(주)고려텍스,마감,대구시 서구 평리 4동 1371-8 대구경총회관,053-581-7064,이성씨엔아이㈜에서 시니어인터십 참여자를 모집합니다. 1. 모집직종 :  현장기술직-8명 2. 자격사항 :  신체건강한분많은 지원 바랍니다.,2022-01-10
227,대구광역시 서구,영풍,마감,대구시 서구 평리 4동 1371-8 대구경총회관,010-2024-1488,"1.사업명 : 시니어인턴십2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 제조단순종사자4.부서배치 및 참여인원 : 제조단순종사원 1명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 1명8.모집연령대 : 60대9.모집직종 : 제조단순종사원10.근무지역 : 대구 달서구11.자격사항 : 신체건강한자12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 1명 100% 계획",2022-01-06
228,대구광역시 서구,가야준설,마감,대구시 서구 평리 4동 1371-8 대구경총회관,010-2180-7505,"1.사업명 : 시니어인턴십사업.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 건설업4.부서배치 및 참여인원 : 사무관리 1명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 1명, 훈련생 0명8.모집연령대 : 60대9.모집직종 : 운전 및 사무관리 종사원10.근무지역 : 경북 고령군 대가야읍.자격사항 : 운전면허자격증12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 1명 100% 계획",2021-12-31
229,대구광역시 서구,삼우컴퍼니(주),마감,대구 달서구월암동,053-818-4300,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 제조단순종사원2. 인원 : 5명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
230,대구광역시 서구,(주)대경티엠에스,마감,대구 달서구월암동,010-3500-6238,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 관리소장,주차관리원,시설관리원 2. 인원 : 5명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
231,대구광역시 서구,희성고속관광(주),마감,대구 달서구월암동,010-8594-2944,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 버스운전원2. 인원 : 8명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
232,대구광역시 서구,(주)가야고속관광,마감,대구 달서구월암동,010-4106-8000,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 버스운전원2. 인원 : 10명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2022.01.01 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
233,대구광역시 서구,(주)구미고속관광,마감,대구 달서구월암동,054-455-7121,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 버스운전원2. 인원 : 10명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
234,대구광역시 서구,(주)캠퍼스,마감,대구 달서구월암동,010-4270-1204,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 조리원 2. 인원 : 30명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
235,대구광역시 서구,(주)영진산업,마감,대구 달서구월암동,053-762-3636,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 단순제조종사원2. 인원 : 3명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
236,대구광역시 서구,대구광역시수목원관리사무소,마감,대구 달서구월암동,053-803-7282,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 조경원 /원예작물재배원 2. 인원 : 46명3. 근무기간 : 2022.02.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2022.1.1 ~ 2022.1.288. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
237,대구광역시 서구,창흥기업,마감,대구 달서구월암동,054-469-3985,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 단순 생산원2. 인원 : 7명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
238,대구광역시 서구,고은재활요양병원,마감,대구 달서구월암동,44,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 기타 보건의료종사원2. 인원 : 2명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
239,대구광역시 서구,(주)수정관광,마감,대구 달서구월암동,054-453-9933,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 버스운전원2. 인원 : 10명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
240,대구광역시 서구,덕산지게차,마감,대구 달서구월암동,010-6610-2610,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 지게차운전원2. 인원 : 1명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
241,대구광역시 서구,남경기업,마감,대구 달서구월암동,010-2635-3951,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 조경원2. 인원 : 7명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
242,대구광역시 서구,(주)에코텍,마감,대구 달서구월암동,053-721-6899,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 주차관리원/주방보조원/기타서비스단순종사원2. 인원 : 20명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
243,대구광역시 서구,주식회사 고려관광여행사,마감,대구 달서구월암동,010-8854-1285,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 버스운전원 및 승차도우미2. 인원 : 8명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
244,대구광역시 서구,하셈(HASEM),마감,대구 달서구월암동,010-4806-1022,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 단순제조종사원2. 인원 : 3명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
245,대구광역시 서구,(주)고려여행사,마감,대구 달서구월암동,010-3522-2090,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 버스운전원 및 승차도우미2. 인원 : 15명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
246,대구광역시 서구,(주)지엠솔루션,마감,대구 달서구월암동,ㄹㄹㄹ,"1. 모집직종 : 운전원,조경원,기타서비스종사원2. 인원 : 10명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
247,대구광역시 서구,성지산업(주),마감,대구 달서구월암동,053-812-0905,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 기타운전원,제조단순종사원2. 인원 : 10명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
248,대구광역시 서구,(주)임팩트그룹코리아대구경북,마감,대구 달서구월암동,010-7568-2019,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 물품이동장비조작원2. 인원 : 5명3. 근무기간 : 2022.01.13 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~2021.12.31 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
249,대구광역시 서구,희성산업(주),마감,대구 달서구월암동,053-801-5022,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 제조단순종사원,기타서비스종사원2. 인원 : 10명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
250,대구광역시 서구,(주)수정관광화물,마감,대구 달서구월암동,053-535-3311,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 버스운전원2. 인원 : 10명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
251,대구광역시 서구,(주)만조,마감,대구 달서구월암동,010-9711-9221,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 제조 단순종사원 2. 인원 : 5명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
252,대구광역시 서구,주도개발주식회사,마감,대구 달서구월암동,010-9358-8676,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 주차관리원2. 인원 : 4명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
253,대구광역시 서구,주식회사 수정관광여행사,마감,대구 달서구월암동,054-535-8255,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 버스운전원2. 인원 : 10명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
254,대구광역시 서구,화랑고속괸광(주),마감,대구 달서구월암동,054-753-0303,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 버스운전원2. 인원 : 6명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
255,대구광역시 서구,주식회사그린피아,마감,대구 달서구월암동,010-5122-7963,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 관리소장,주차관리원 영선 등2. 인원 : 6명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
256,대구광역시 서구,(주)코스모텍,마감,대구 달서구월암동,053-592-5155,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 제조단순종사원2. 인원 : 3명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
257,대구광역시 서구,위너스투어(주),마감,대구 달서구월암동,053-639-7878,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 버스운전원2. 인원 : 10명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
258,대구광역시 서구,(주)평화고속관광,마감,대구 달서구월암동,053-422-9925,"2022년 시니어인턴십 참여자 모집1. 모집직종 : 버스운전원2. 인원 : 10명3. 근무기간 : 2022.01.01 ~4. 근무시간 : 09:00 ~ 18:005. 급여수준 : 최저임금 이상6. 자격요건 : 만60세 이상으로 해당 직무를 수행할 수 있는 건강한 어르신7. 모집기간 : 2021.12.20 ~ 8. 신청방법 : 전화문의 후 기관방문상담(사전 문의 필수) 및 기업동행면접실시9. 제출서류 : 주민등록증, 주민등록등본, 이력서10. 관련문의 : 벤처기업협회 대구경북지회(***-****-****)",2021-12-31
