    ,a,b,c,d,e,f,g
810,서울특별시 영등포구,은하수택배,마감,서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포,02-833-7005,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-12-17
811,서울특별시 영등포구,달인현수막,마감,서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포,02-833-7005,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-12-17
812,서울특별시 영등포구,야무진 손,마감,서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포,02-833-7005,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-12-17
813,서울특별시 영등포구,꽃할매네주먹밥,마감,서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포,02-833-7005,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-12-17
814,서울특별시 영등포구,꽃할매네 주먹밥&찬 2호점 ,마감,서울 영등포구 신길5동 440-57,02-846-0042,시장형사업 (꽃할매네 주먹밥&찬 2호점)     1.활동시간 : 주 3회(일3시간) / 월 36시간 활동2.활 동 비 ,2021-12-17
815,서울특별시 영등포구,우리이웃도시락(우리도),마감,서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포,02-833-7005,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-12-17
816,서울특별시 영등포구,꽃할매네 푸드트럭,마감,서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포,02-833-7005,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-12-17
817,서울특별시 영등포구,시니어마을카페,마감,서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포,02-833-7005,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-12-17
818,서울특별시 영등포구,쓩쓩 지하철택배,마감,서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포,02-833-7005,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-12-17
819,서울특별시 영등포구,시니어 실버 서포터즈,마감,,02-2678-9938,1. 사 업 명 : 시니어서포터즈 (사회서비스형 사업)2. 사업기간 : 2022년 2월 ~ 11월 (10개월)3. 활동시간 : 주 5회/ 일 3시간/ 월 60시간(4주),2021-12-17
820,서울특별시 영등포구,해드림 돌봄,마감,,2671-3238,"1. 모집분야 : 사회서비스형 해드림 돌봄2. 모집인원 : 40명3. 근 무 지 : 영등포구 가정내4. 근무내용  - 만성질환 또는 일시적 사고 등으로 거동이 불편한 어르신의 병원동행지원 및 일상생활지원- 출산 후 100일 이내 출산가정 일상생활지원- 아동, 청소년양육가정의 일상생활지원 ( 청소",2021-12-17
821,서울특별시 영등포구,시니어보조교사,마감,서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포,02-833-7005,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-12-17
822,서울특별시 영등포구,우체국행정도우미(시니어우체국서포터),마감,서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포,02-833-7005,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-12-17
823,서울특별시 영등포구,시니어 온종일아동 서포터즈,마감,,02-2678-9938,1. 사 업 명 : 시니어서포터즈 (사회서비스형 사업)2. 사업기간 : 2022년 2월 ~ 11월 (10개월)3. 활동시간 : 주 5회/ 일 3시간/ 월 60시간(4주),2021-12-17
824,서울특별시 영등포구,시니어 청소년 서포터즈,마감,,02-2678-9938,1. 사 업 명 : 시니어서포터즈 (사회서비스형 사업)2. 사업기간 : 2022년 2월 ~ 11월 (10개월)3. 활동시간 : 주 5회/ 일 3시간/ 월 60시간(4주),2021-12-17
825,서울특별시 영등포구,시니어북카페:달보드레,마감,서울특별시 영등포구 영등포동8가 35-1 리마크빌 영등포,02-833-7005,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-12-17
826,서울특별시 영등포구,동행데이케어센터,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-11-30
827,서울특별시 영등포구,동행데이케어센터 도봉점,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-11-26
828,서울특별시 영등포구,서비스플러스,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-10-29
829,서울특별시 영등포구,휴콥-4,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-09-30
830,서울특별시 영등포구,미래가이드-2,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-09-30
831,서울특별시 영등포구,미콘T&K,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,2022년도 노인일자리 및 사회활동지원사업 참여자 모집      어르신일자리전담기관 영등포시니어클럽에서 영등포구 내 노인일자리 참여 어르신을 다음과 같이   모집합니다. ○ 접수기간 : 2021. 12. 06 ~ 12. 17○ 모집분야,2021-09-30
832,서울특별시 영등포구,(주)빵샘에프앤비,마감,,031-585-8004,제과 제빵 제조원 및 조리사 등 시니어 채용,2021-08-31
833,서울특별시 영등포구,(주) 메이크인,마감,,010-2280-4323,"사업지원 인력서비스(생산. 제조.시설관리)원  60세 이상  시니어 2명, 체험형5명 채용",2021-07-05
834,서울특별시 영등포구,전남대학교병원,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,"사업지원 인력서비스(생산. 제조.시설관리)원  60세 이상  시니어 2명, 체험형5명 채용",2021-06-30
835,서울특별시 영등포구,유성시에스,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,"사업지원 인력서비스(생산. 제조.시설관리)원  60세 이상  시니어 2명, 체험형5명 채용",2021-06-25
836,서울특별시 영등포구,조은지엠씨,마감,,02-2122-7552,시설관리원(골프장) 및 그에 따른 서비스 종사원 15명 시니어 채용,2021-06-14
837,서울특별시 영등포구,더파트너스,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,시설관리원(골프장) 및 그에 따른 서비스 종사원 15명 시니어 채용,2021-04-30
838,서울특별시 영등포구,휴콥-3,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,시설관리원(골프장) 및 그에 따른 서비스 종사원 15명 시니어 채용,2021-04-30
839,서울특별시 영등포구,한진비엠에쓰-2,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,시설관리원(골프장) 및 그에 따른 서비스 종사원 15명 시니어 채용,2021-04-30
840,서울특별시 영등포구,청화병원,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,시설관리원(골프장) 및 그에 따른 서비스 종사원 15명 시니어 채용,2021-04-20
841,서울특별시 영등포구,(주)엠코아,마감,,010-4738-4785,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-03-31
842,서울특별시 영등포구,재단법인피플,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-03-31
843,서울특별시 영등포구,목동운수,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-03-31
844,서울특별시 영등포구,에스엠서비스-2,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-03-31
845,서울특별시 영등포구,프리죤-2,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-03-31
846,서울특별시 영등포구,에이솜-2,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-03-31
847,서울특별시 영등포구,이오티앤디-2,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-03-31
848,서울특별시 영등포구,성원산업-2,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-03-30
849,서울특별시 영등포구,피터팬어린이집,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-03-24
850,서울특별시 영등포구,피플,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-03-19
851,서울특별시 영등포구,미래가이드,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-02-28
852,서울특별시 영등포구,비이피,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-02-28
853,서울특별시 영등포구,동우유니온-2,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-02-26
854,서울특별시 영등포구,휴콥-2,마감,서울시 영등포구 국제금융로 8길 34,02-784-8511,인력지원서비스(시설.위생.미화.주차안내)원 시니어 5명 채용,2021-01-29
855,서울특별시 영등포구,김포골드라인운영(주),마감,,031-8048-1526,기술유지보수 및 열차 이용하는 고객 안전사고예방을 위한 안전원 시니어채용,2021-01-26
856,서울특별시 영등포구,(주)에스제이파워세종지점,마감,,010-4947-3228,제조업(마스크생산공장) 관리 및 판매원 시니어 10명 채용,2021-01-11
857,서울특별시 영등포구,동해에스앤피,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,제조업(마스크생산공장) 관리 및 판매원 시니어 10명 채용,2020-12-31
858,서울특별시 영등포구,엘,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,제조업(마스크생산공장) 관리 및 판매원 시니어 10명 채용,2020-12-31
859,서울특별시 영등포구,한진비엠에쓰,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,제조업(마스크생산공장) 관리 및 판매원 시니어 10명 채용,2020-12-31
860,서울특별시 영등포구,두을실업,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,제조업(마스크생산공장) 관리 및 판매원 시니어 10명 채용,2020-12-31
861,서울특별시 영등포구,아이마이스,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,제조업(마스크생산공장) 관리 및 판매원 시니어 10명 채용,2020-12-31
862,서울특별시 영등포구,브이엘,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,제조업(마스크생산공장) 관리 및 판매원 시니어 10명 채용,2020-12-31
863,서울특별시 영등포구,유진관리용역,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,제조업(마스크생산공장) 관리 및 판매원 시니어 10명 채용,2020-12-31
864,서울특별시 영등포구,마샬전동차상암동지점,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,제조업(마스크생산공장) 관리 및 판매원 시니어 10명 채용,2020-12-31
865,서울특별시 영등포구,(주) 고암,마감,,***-****-****,"시설관리원, 무역대행원, 건축공사원,주택관리원,소방관리원 등 70명 배치 예정",2020-12-31
866,서울특별시 영등포구,두승산업,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"시설관리원, 무역대행원, 건축공사원,주택관리원,소방관리원 등 70명 배치 예정",2020-12-31
867,서울특별시 영등포구,주식회사 에스에이시시스템,마감,,***-****-****,"한식조리원,주차인원,도배공,건축마감원,주방보조원 등 100명 60세이상 시니어인턴십 기간종료 후 계속고용",2020-12-31
868,서울특별시 영등포구,주식회사 조은세이프,마감,,***-****-****,"경비보안, 통신기계 기구제작 도소매, 전자부품,통신장비,정보통신공사,무역업, 시설관리 등 시니어채용",2020-12-31
869,서울특별시 영등포구,(주)영광종합개발,마감,,***-****-****,"건물시설관리,전기공사업,주차관리,검침용역,조리원,청소 및 위생관리 등 시니어인턴십 채용",2020-12-31
870,서울특별시 영등포구,(주)파인시스,마감,,***-****-****,"교육훈련,건축 전기 냉난방,사감,조리원 등 사업을 통한 시니어인턴십 채용",2020-12-31
871,서울특별시 영등포구,동우유니온,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"교육훈련,건축 전기 냉난방,사감,조리원 등 사업을 통한 시니어인턴십 채용",2020-12-31
872,서울특별시 영등포구,청오종합관리,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"교육훈련,건축 전기 냉난방,사감,조리원 등 사업을 통한 시니어인턴십 채용",2020-12-31
873,서울특별시 영등포구,서울특별시보라매병원,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"교육훈련,건축 전기 냉난방,사감,조리원 등 사업을 통한 시니어인턴십 채용",2020-12-31
874,서울특별시 영등포구,동우디지털트윈,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"교육훈련,건축 전기 냉난방,사감,조리원 등 사업을 통한 시니어인턴십 채용",2020-12-31
875,서울특별시 영등포구,에이솜,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"교육훈련,건축 전기 냉난방,사감,조리원 등 사업을 통한 시니어인턴십 채용",2020-12-31
876,서울특별시 영등포구,에이엠영보,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"교육훈련,건축 전기 냉난방,사감,조리원 등 사업을 통한 시니어인턴십 채용",2020-12-31
877,서울특별시 영등포구,주호산업,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"교육훈련,건축 전기 냉난방,사감,조리원 등 사업을 통한 시니어인턴십 채용",2020-12-31
878,서울특별시 영등포구,프리죤,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"교육훈련,건축 전기 냉난방,사감,조리원 등 사업을 통한 시니어인턴십 채용",2020-12-31
879,서울특별시 영등포구,에스엠서비스,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"교육훈련,건축 전기 냉난방,사감,조리원 등 사업을 통한 시니어인턴십 채용",2020-12-31
880,서울특별시 영등포구,휴콥,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"교육훈련,건축 전기 냉난방,사감,조리원 등 사업을 통한 시니어인턴십 채용",2020-12-31
881,서울특별시 영등포구,오행종합개발,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"교육훈련,건축 전기 냉난방,사감,조리원 등 사업을 통한 시니어인턴십 채용",2020-12-31
882,서울특별시 영등포구,삼정노무법인,마감,,***-****-****,노동법률상담원 시니어 4명 채용 ,2020-12-30
883,서울특별시 영등포구,황우산업,마감,,***-****-****,"시설관리직(기계/전기/냉난방 등), 경비청소관리자, 숙박시설서비스원.조리원 등 60세 이상 시니어 10명 채용",2020-12-30
884,서울특별시 영등포구,이오티앤디,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"시설관리직(기계/전기/냉난방 등), 경비청소관리자, 숙박시설서비스원.조리원 등 60세 이상 시니어 10명 채용",2020-12-30
885,서울특별시 영등포구,성원산업,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,"시설관리직(기계/전기/냉난방 등), 경비청소관리자, 숙박시설서비스원.조리원 등 60세 이상 시니어 10명 채용",2020-12-30
886,서울특별시 영등포구,태경종합관리(주),마감,,***-****-****,"경비청소관리자, 건설채굴관리자, 숙박시설서비스원, 주차관리안내원, 냉난방설비조작원, 전지전자설시조작원 등  60세이상 시니어10명 채용 부서별 배치 예정",2020-12-29
887,서울특별시 영등포구,에이치와이피,마감,,***-****-****,건물시설 및 호텔운영 관리원(시설관리 및 환경관리원.주차안내) 등으로 시니어 20명 채용,2020-12-29
888,서울특별시 영등포구,숲생태지도자협회 부설 숲자라미,마감,,***-****-****,숲해설 및 체험교육장 시니어 60세 이상 10명 채용 ,2020-12-29
889,서울특별시 영등포구,에이치와이피강릉,마감,,***-****-****,건물시설 및 호텔운영 관리원으로(시설 및 환경관리.주차안내) 시니어 60세 이상 20명 채용,2020-12-29
890,서울특별시 영등포구,삼정맨파워,마감,,***-****-****,녹지관리원으로 60세이상 시니어 채용 ,2020-12-29
891,서울특별시 영등포구,하이텍코리아(주),마감,,***-****-****,건설업종(전기/채굴/구조물)관련 시니어 60세 이상 10명 채용,2020-12-28
892,서울특별시 영등포구,한결건물관리,마감,,***-****-****,시설관리원(주차관리.경비.청소.전기/냉난방) 위생서비스업 원 20명 시니어 채용,2020-12-28
893,서울특별시 영등포구,웅산산업개발,마감,,***-****-****,시설관리( 건물.경비및 청소.주차 ) 및 위생관리 서비스원 등 시니어 30명 채용,2020-12-28
894,서울특별시 영등포구,대신 주식회사,마감,,***-****-****,시설관리(청소.경비.주차관리.위생) 및 건설업원 등 30명 채용 ,2020-12-28
895,서울특별시 영등포구,서일개발(주),마감,,***-****-****,"경비청소관리자, 주차관리안내원, 숙박시설서비원, 기타 건설전기및 제조, 산업안전원 및 위험관리요원 등 10명 채용 예정",2020-12-28
896,서울특별시 영등포구,숲생태지도자협회,마감,,***-****-****,숲 해설 및 체험교육장 시니어 60세 이상 10 명 채용,2020-12-28
897,서울특별시 영등포구,라이스파이,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,숲 해설 및 체험교육장 시니어 60세 이상 10 명 채용,2020-12-25
898,서울특별시 영등포구,DHP제약,마감,서울시 영등포구 국제금융로 8길 34,***-****-****,숲 해설 및 체험교육장 시니어 60세 이상 10 명 채용,2020-12-25
899,서울특별시 용산구,코레일관광개발(주) 전국 사업장,마감,서울 용산구한강로3가,02-2084-7776,위와 같음,2022-01-21
900,서울특별시 용산구,코레일로지스 전국사업장,마감,서울 용산구한강로3가,02-390-5917,상동,2022-01-21
901,서울특별시 용산구,(주)더에스앤에스 구로지점 (서울경기지역),마감,서울 용산구한강로3가,010-9515-8542,상동,2022-01-21
902,서울특별시 용산구,전통공예사업단,마감,서울특별시 용산구 효창동 255 (사)대한노인회 서울특별시연합회,02-714-5901,     노인 일자리 및 사회활동 지원 참여자 모집1.활동시간 : 주 3회 / 월 27시간 활동2.활 동 비 : 월 25</,2021-12-31
903,서울특별시 용산구,실버누리-1 ,마감,서울특별시 용산구 효창동 255 (사)대한노인회 서울특별시연합회,02-714-5901~2,노인 일자리 및 사회활동 지원 참여자 모집1.활동시간 : 주 3회 / 월 27시간 활동2.활 동 비 : 월 ,2021-12-31
904,서울특별시 용산구,(주)에스에이치피엠 사업장,마감,서울 용산구한강로3가,010-5092-2712,상동,2021-12-20
905,서울특별시 용산구,코레일테크 사업장,마감,서울 용산구한강로3가,042-220-3245,상동,2021-12-20
906,서울특별시 용산구,스쿨존교통지원,마감,서울특별시 용산구 효창동 255 (사)대한노인회 서울특별시연합회,02-714-5901~2,2021년 노인 일자리 및 사회활동 지원 참여자 모집 1.활동시간 : 주3회 / 월 30시간 활동,2021-12-17
907,서울특별시 용산구,공공시설봉사(초등학교클린도우미사업),마감,서울특별시 용산구 효창동 255 (사)대한노인회 서울특별시연합회,714-5901~2,1.활동시간 : 주 2~3회 / 월 30시간 활동 2.활 동 비 : 월 27만원  3.신청자격 : 만 65세 이상 기초연금수급자   - 만,2021-12-17
908,서울특별시 용산구,연중사업 노노케어(2022 어르신 일상생활지원사업),마감,서울특별시 용산구 갈월동 51-19 남영동 주민센터,070-4658-1116,"노인일자리 및 사회활동지원사업 연중 노노케어 참여자 모집     1.활동시간 : 주 2~3회 / 월 30시간 활동2.모집기간 : 2021. 11. 29(월) ~ 12.17(금)3.활 동 비 : 월 27만원4.신청자격 : 만 65세 이상 기초연금수급자(만 65세 이상 기초연금수급자 대기자가 없을 경우 예외적으로 만 60~64세 차상위 계층 참여 허용)국민기초생활보장법에 의한 의료급여, 교육급여, 주거급여 수급자 참여 가능5.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자   (국가유공자, 북한이탈주민 등의 사유로 인한 의료급여 1종은 참여가능) - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)6.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발(소득인정액, 참여경력, 세대구성, 활동역량)7.준비서류 : 주민등록등본 1부, 통장사본 1부, 치매조기선별검진 확인증 1부, 건강보건증 1부, 코로나19 백신접종 확인증(모바일, 증명서 등)8.신청장소 : 오프라인(갈월종합사회복지관 2층 서비스제공팀 사무실)9.문의: 갈월종합사회복지관 서비스제공과 (***-****-****)",2021-12-17
909,서울특별시 용산구,코레일관광개발(주) 전국 사업장,마감,서울 용산구한강로3가,02-2084-7776,위와 같음,2022-01-21
910,서울특별시 용산구,코레일로지스 전국사업장,마감,서울 용산구한강로3가,02-390-5917,상동,2022-01-21
911,서울특별시 용산구,(주)더에스앤에스 구로지점 (서울경기지역),마감,서울 용산구한강로3가,010-9515-8542,상동,2022-01-21
912,서울특별시 용산구,전통공예사업단,마감,서울특별시 용산구 효창동 255 (사)대한노인회 서울특별시연합회,02-714-5901,     노인 일자리 및 사회활동 지원 참여자 모집1.활동시간 : 주 3회 / 월 27시간 활동2.활 동 비 : 월 25</,2021-12-31
913,서울특별시 용산구,실버누리-1 ,마감,서울특별시 용산구 효창동 255 (사)대한노인회 서울특별시연합회,02-714-5901~2,노인 일자리 및 사회활동 지원 참여자 모집1.활동시간 : 주 3회 / 월 27시간 활동2.활 동 비 : 월 ,2021-12-31
914,서울특별시 용산구,(주)에스에이치피엠 사업장,마감,서울 용산구한강로3가,010-5092-2712,상동,2021-12-20
915,서울특별시 용산구,코레일테크 사업장,마감,서울 용산구한강로3가,042-220-3245,상동,2021-12-20
916,서울특별시 용산구,스쿨존교통지원,마감,서울특별시 용산구 효창동 255 (사)대한노인회 서울특별시연합회,02-714-5901~2,2021년 노인 일자리 및 사회활동 지원 참여자 모집 1.활동시간 : 주3회 / 월 30시간 활동,2021-12-17
917,서울특별시 용산구,공공시설봉사(초등학교클린도우미사업),마감,서울특별시 용산구 효창동 255 (사)대한노인회 서울특별시연합회,714-5901~2,1.활동시간 : 주 2~3회 / 월 30시간 활동 2.활 동 비 : 월 27만원  3.신청자격 : 만 65세 이상 기초연금수급자   - 만,2021-12-17
918,서울특별시 용산구,연중사업 노노케어(2022 어르신 일상생활지원사업),마감,서울특별시 용산구 갈월동 51-19 남영동 주민센터,070-4658-1116,"노인일자리 및 사회활동지원사업 연중 노노케어 참여자 모집     1.활동시간 : 주 2~3회 / 월 30시간 활동2.모집기간 : 2021. 11. 29(월) ~ 12.17(금)3.활 동 비 : 월 27만원4.신청자격 : 만 65세 이상 기초연금수급자(만 65세 이상 기초연금수급자 대기자가 없을 경우 예외적으로 만 60~64세 차상위 계층 참여 허용)국민기초생활보장법에 의한 의료급여, 교육급여, 주거급여 수급자 참여 가능5.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자   (국가유공자, 북한이탈주민 등의 사유로 인한 의료급여 1종은 참여가능) - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)6.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발(소득인정액, 참여경력, 세대구성, 활동역량)7.준비서류 : 주민등록등본 1부, 통장사본 1부, 치매조기선별검진 확인증 1부, 건강보건증 1부, 코로나19 백신접종 확인증(모바일, 증명서 등)8.신청장소 : 오프라인(갈월종합사회복지관 2층 서비스제공팀 사무실)9.문의: 갈월종합사회복지관 서비스제공과 (***-****-****)",2021-12-17
919,서울특별시 용산구,연중노노케어(저소득 어르신 급식 배달 및 안부전화),마감,서울 용산구 효창동,070-4713-0037,"공익형사업(연중노노케어)1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 용산구 거주 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 백신접종확인서 1부, 관련자격증 사본(또는 관련 이력서)7.신청장소 : 오프라인(관내주민센터, 용산구청, 효창종합사회복지관), 온라인(복지로온라인신청-http://online.bokjiro.go.kr)8.기타사항 :",2021-12-17
