,a,b,c,d,e,f,g
521,서울특별시 강남구,노노케어,마감,,02-517-0315,"공익형사업 참여자 모집1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여  - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자(피보험자) - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 사진 1매, 건강보험자격득실 확인서 1부, 코로나19 백신 접종 증명서7.신청장소 : 오프라인((사)대한노인회강남구지회 일자리부서), 온라인(복지로온라인신청-http://online.bokjiro.go.kr)8.기타사항 : ***-****-**** ",2021-12-17
522,서울특별시 강남구,우리동네 정류소지킴이,마감,서울특별시 강남구 신사동  652-13 압구정 노인복지센터,02-548-9898,"노인일자리 및 사회활동 지원사업 참여자 모집 (공익형 사업)1.활동시간 : 주2~3회 / 월 10회(30시간 이상 활동)2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자: - 국민기초생활보장법에 의한 생계급여 수급자    (의료급여, 교육급여, 주거급여 수급자는 참여 가능)  - 정부부처 및 지자체에서 추진하는 일자리 사업에 2개 이상 참여하고 있는 자  (노인일자리 및 사회활동 지원사업 내 중복참여 불가) - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급, 인지지원등급)5.참여자 선발 - 개별상담을 통해 “참여자 선발기준표” 작성하여 고득점자순으로 통합 선발",2021-12-17
523,서울특별시 강남구,노노케어,마감,서울특별시 강남구 신사동  652-13 압구정 노인복지센터,02-548-9898,"노인일자리 및 사회활동 지원사업 참여자 모집 (공익형 사업)1.활동시간 : 주2~3회 / 월 10회(30시간 이상 활동)2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자: - 국민기초생활보장법에 의한 생계급여 수급자    (의료급여, 교육급여, 주거급여 수급자는 참여 가능)  - 정부부처 및 지자체에서 추진하는 일자리 사업에 2개 이상 참여하고 있는 자  (노인일자리 및 사회활동 지원사업 내 중복참여 불가) - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급, 인지지원등급)5.참여자 선발 - 개별상담을 통해 “참여자 선발기준표” 작성하여 고득점자순으로 통합 선발",2021-12-17
524,서울특별시 강남구,놀이터행복지킴이,마감,서울특별시 강남구 신사동  652-13 압구정 노인복지센터,02-548-9898,"노인일자리 및 사회활동 지원사업 참여자 모집 (공익형 사업)1.활동시간 : 주2~3회 / 월 10회(30시간 이상 활동)2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자: - 국민기초생활보장법에 의한 생계급여 수급자    (의료급여, 교육급여, 주거급여 수급자는 참여 가능)  - 정부부처 및 지자체에서 추진하는 일자리 사업에 2개 이상 참여하고 있는 자  (노인일자리 및 사회활동 지원사업 내 중복참여 불가) - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급, 인지지원등급)5.참여자 선발 - 개별상담을 통해 “참여자 선발기준표” 작성하여 고득점자순으로 통합 선발",2021-12-17
525,서울특별시 강남구,공공자전거 대여소 따릉이사업,마감,서울특별시 강남구 신사동  652-13 압구정 노인복지센터,02-548-9898,"노인일자리 및 사회활동 지원사업 참여자 모집 (공익형 사업)1.활동시간 : 주2~3회 / 월 10회(30시간 이상 활동)2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자: - 국민기초생활보장법에 의한 생계급여 수급자    (의료급여, 교육급여, 주거급여 수급자는 참여 가능)  - 정부부처 및 지자체에서 추진하는 일자리 사업에 2개 이상 참여하고 있는 자  (노인일자리 및 사회활동 지원사업 내 중복참여 불가) - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급, 인지지원등급)5.참여자 선발 - 개별상담을 통해 “참여자 선발기준표” 작성하여 고득점자순으로 통합 선발",2021-12-17
526,서울특별시 강남구,공원 및 놀이터 안전지킴이,마감,,02-517-0315,"공익형사업 참여자 모집1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 사진 1매, 건강보험자격득실 확인서 1부,코로나19백신 접종 증명서 1부7.신청장소 : 오프라인(대한노인회강남구지회 사무실), 온라인(복지로온라인신청-http://online.bokjiro.go.kr)8.기타사항 : ***-****-****",2021-12-17
527,서울특별시 강남구,금연환경지킴이,마감,서울특별시 강남구 수서동 723 수서6단지아파트,02-451-4498,"공익형사업 참여자 모집1.활동시간 : 주 2~3회 / 월 30시간 활동2.활 동 비 : 월 27만원3.신청자격 : 만 65세 이상 기초연금수급자4.신청제외자 : - 국민기초생활보장법에 의한 생계급여 수급자 - 정부부처 및 지자체에서 추진 중인 일자리사업 참여자 - 국민건강보험 직장가입자 - 장기요양보험 등급판정자(1~5등급)5.참여자선발 : 개별상담을 통해 ""참여자 선발기준표"" 작성하여 고득점자순으로 통합 선발6.준비서류 : 주민등록등본 1부, 사진 1매, 건강보험자격득실 확인서 1부,코로나19백신 접종 증명서 1부7.신청장소 : 오프라인(대한노인회강남구지회 사무실), 온라인(복지로온라인신청-http://online.bokjiro.go.kr)8.기타사항 : ***-****-****",2021-12-17
528,서울특별시 강남구,공공시설봉사단,마감,서울특별시 강남구 수서동 707 주공아파트,02-459-2696,"- 공공시설봉사단- 활동인원: 40명- 활동시간: 오전 9시 또는 오후 1시 30분(일 3시간, 월 30시간",2021-12-17
529,서울특별시 강남구,소담급식지원사업,마감,서울 강남구 논현2동,02-547-8866,"- 사업명 : 소담급식지원사업- 참여대상 : 강남구 및 인근 서울 거주하는 만 65세 이상 기초연금 대상자- 사업내용 : 만 65세 이상의 건강하고 사업참여에 열의가 있는 시니어를 선정하여 강남구 내초등학교에서 아동을 대상으로 점심 급식의 배식을 지원 / 급식배식 외에 식사예절지도 및 편식지도 제공- 활동기간 : 2022년 3월 - 12월 (10개월)- 활동시간 : 주4회, 일 2시간 (수요처 조건에 따라 근무 가능), 월 30시간 이상- 모집인원 : 186명- 활동비 : 월 27만원",2021-12-17
530,서울특별시 강남구,경로당 중식 도우미 (경로당도우미파견활동단),마감,서울특별시 강남구 삼성동 123-29 봉전경로당,02-557-7142,"2022년 노인일자리 및 사회활동 지원사업 참여자 모집 안내사회복지법인 영산에서는 강남구에 거주하시는 어르신들을 대상으로 경로당 중식 도우미사업을 안내 드리오니 많은 관심과 참여 부탁드립니다.○ 사업명 : 경로당 중식 도우미 사업  - 참여자 대상 : 만 65세 이상의 기초연금 수급자로 강남구 거주자(등본상)  - 활동내용  : 각 경로당 내 중식 도우미 활동  - 근무 시간 : 일 3시간, 주2~3일, 월 10일, 월 30시간  - 활동비 : 월 270,000원○ 사업기간 : 2022년 1월 ~ 2022년 12월(12개월)○ 모집기간 : 2021년 12월 1일 ~ 2021년 12월 17일○ 제출서류 : 참여신청서 1부, 주민등록등본 1통, 사진1장, 통장사본 1부. ○ 접수방법 : 방문 접수  ○ 문의 : 사회복지법인 영산 노인일자리팀 (☎***-****-****)？",2021-12-17
531,서울특별시 강남구,에프터스쿨매니저센터,마감,서울 강남구 논현2동,02-547-8866,     - 사업명 : 에프터스쿨매니저센터- 참여대상 : 만 ,2021-12-17
532,서울특별시 강남구,마로니에 카페,마감,서울특별시 강남구 역삼동 682-8 강남시니어플라자,02-3467-9915,"[강남시니어플라자] 시장형사업 마로니에 카페 1. 활동시간: 주 2회 / 일 3시간 2. 활 동 비: 시급 9,160원 3. 신청자격  ",2021-12-17
533,서울특별시 강남구,복지시설지원사업,마감,서울특별시 강남구 삼성동 123-29 봉전경로당,070-4404-8588,"2022년 노인일자리 및 사회활동지원사업 참여자 모집 안내 사회복지법인 영산에서는 강남구에 거주하시는 어르신을 대상으로 사회서비스형 복지시설지원사업을 안내드리오니 많은 관심과 참여 부탁드립니다. - 사  업  명 : 사회서비스형 복지시설지원사업 - 대       상 : 주민등록상 강남구 거주자로 만 65세 이상 어르신  (건강보험 직장가입자 제외/지역가입자 및 피부양자 가능) - 모집인원  : 총 59명 - 근무내용  : 강남구 지역 내 복지시설 환경 개선 및 기관 내 업무 지원- 근무시간  : 일 3시간, 주 5일, 월 60 시간- 급      여  : 최대 월 712,800원 (4대보험 세전) - 근무기간  : 2022년 2월 1일  ∼ 2022년 11월 30일 (10개월) - 모집기간  : 2021년 11월 29일 ∼ 2021년 12월 17일- 제출서류  : 참여신청서1부(기관 비치), 주민등록등본1부, 사진1장, 통장사본, 건강보험자격득실확인서 1부 - 접수방법  : 방문접수(삼성동 소재 봉전경로당 3층 노인일자리 사무실)- 문      의  : 사회복지법인 영산 노인일자리팀 ***-****-****",2021-12-17
534,서울특별시 강남구,우체국 행정업무지원,마감,서울특별시 강남구 삼성동 123-29 봉전경로당,070-4404-8588,"2022년 노인일자리 및 사회활동지원사업 참여자 모집 안내 사회복지법인 영산에서는 강남구에 거주하시는 어르신을 대상으로 사회서비스형 우체국 행정업무지원사업을 안내드리오니 많은 관심과 참여 부탁드립니다. - 사  업  명 : 사회서비스형 우체국 행정업무지원사업- 대       상 : 주민등록상 강남구 거주자로 만 65세 이상 어르신  (건강보험 직장가입자 제외/지역가입자 및 피부양자 가능) - 모집인원  : 총 10명 - 근무내용  : 강남구 지역 내 우체국 환경개선 및 행정업무 지원- 근무시간  : 일 3시간, 주 5일, 월 60 시간- 급      여  : 최대 월 712,800원 (4대보험 세전) - 근무기간  : 2022년 2월 1일  ∼ 2022년 11월 30일 (10개월) - 모집기간  : 2021년 11월 29일 ∼ 2021년 12월 17일- 제출서류  : 참여신청서1부(기관 비치), 주민등록등본1부, 사진1장, 통장사본, 건강보험자격득실확인서 1부 - 접수방법  : 방문접수(삼성동 소재 봉전경로당 3층 노인일자리 사무실)- 문      의  : 사회복지법인 영산 노인일자리팀 ***-****-****   ",2021-12-17
535,서울특별시 강남구,스마일아파트택배사업,마감,서울 강남구 논현2동,02-547-8866,- 사 업 명 : 스마일아파트택배     - 참여 대상 : 만 60세 이상 강남구 및 인근지역 거주 신체 건강한 시니어     - 사업 내용 : 아파트 단지 내 배송 물품을 전달하여 안전한 택배 서비스를 제공하는 사업     - 활동 기간 : 2022년 1월 1일 ~ 2022년 12월 ,2021-12-10
536,서울특별시 강남구,꿈꾸는 독서지도,마감,서울 강남구 논현2동,02-547-8866,"- 사업명 : 꿈꾸는독서지도- 참여대상 : 만 60세이상 강남구 및 서울지역 거주자, 신체 건강한 관련 교육 유경험 어르신- 사업내용 : 시니어 독서지도사 전문강사를 양성하여 지역사회 내 보육시설, 교육기관 및 사회복지시설 등의 아동을 대상으로 동화구연 및 독서지도, 독서활동(독서기록장 활용, 북아트 외 작품만들기) 프로그램 지원 및 교육- 활동기간: 2022년 2월-11월 (총10개월)- 활동시간: 월 12회, 주 3일, 일 2시간- 모집인원: 총 16명- 활동비:  만근 시 월 30만원 이상 제공",2021-12-10
537,서울특별시 강남구,적토마지하철택배 사업,마감,서울 강남구 논현2동,02-547-8866,"-사업명 : 적토마지하철택배사업-참여대상 : 만 60세 이상 강남구 및 등본상 서울 거주하는 신체 건강한 시니어-사업내용 : 서울 및 인천, 경기지역 지하철을 이용한 지하철택배사업단을 운영하여 시니어들의 경제적 수입증대 및 자립을 돕는 시장형 사업-활동기간 : 2022년 1월 1일~2022년 12월 31일-활동시간 : 월~금, 일3시간 미만, 월60시간 미만-활동비 : 도급보수로 배송건수에 따라 상이",2021-12-10
538,서울특별시 강남구,꿈나무교실,마감,서울 강남구 논현2동,02-547-8866,"- 사  업  명 : 꿈나무교실- 참여 대상 : 만 60세 이상 강남구 및 인근 지역 거주 신체 건강한 시니어, 아이를 사랑하는 시니어- 사업 내용 : 다양한 창의 놀이 지도 교사를 양성하여 지역 내 서비스 이용자(아동)를 대상으로 블럭놀이, 펄러비즈, 3D펜, 로보티즈 등 창의력수업 진행- 활동 기간 : 2022년 1월 1일 ~ 2022년 12월 31일- 활동 시간 : ",2021-12-10
539,서울특별시 강남구,Edu-클럽,마감,서울 강남구 논현2동,02-547-8866,"- 사업명: Edu-클럽 사업- 참여대상: 만 60세 이상 강남구 및 서울지역 거주자, 신체 건강한 관련 교육 유경험 어르신- 사업내용: 시니어 전문 강사를 양성하여 지역사회 내 교육기관 및 사회복지시설 등의 전 연령층을 대상으로 경제 및 한자교육 프로그램 제공- 활동기간: 2022년 2월 1일~2022년 11월 30일- 활동시간: 월 12회, 주 3일, 일 2-3",2021-12-10
540,서울특별시 강남구,향기로운그대,마감,서울 강남구 논현2동,02-547-8866,"사업명: 향기로운그대참여대상: 만 60세 이상 강남구 인근지역 거주자로 과련 경력 및 경혐이 있는 어르신사업내용: 향제품(디퓨져, 석고방향제)과 인테리어소품(무드 등 외)를 제작 및 포장 판매 활동으로 수익을 창출하고 체험교육진행, 사업 홍보활동하는 사업활동기간: 2022년 1월 1",2021-12-10
541,서울특별시 강남구,해피콜지하철택배,마감,서울 강남구 논현2동,02-547-8866,"사업명: 해피콜지하철택배사업참여대상: 만 60세 이상 강남구 및 서울지역 거주자, 신체 건강한 어르신사업내용: 서울 및 인천, 경기지역 지하철을 이용한 지하철택배 사업단을 운영하여 시니어들의 경제적 수입증대 및 자립을 돕는 시장형 사업활동기간: 2022년 1월 1일~2022년 12월 31일활동시간",2021-12-10
542,서울특별시 강남구,펫앤케어(Pet&Care)사업,마감,서울 강남구 논현2동,02-547-8866,"사업명: 펫앤케어(Pet&Care)사업참여대상: 만 60세 이상 사회활동에 적극적이며, 상호간의 의견을 존중하는 분              반려동물 돌봄경력이 있으신 분              반려동물 관련 자격증 소지자 및 관련 종사자 우대사업내용: 반려동물에 대한 돌봄경력이나 소양, 자격증 등 경험이 있는 시니어가 지역사회 내 반려동물에게 돌봄서비스를            제공하여 수익을 창출하는 사업활동기간: 2022년 3월 1일~2022년 12월 31일활동시간: 주 2일 이상(예약돌봄) / 수요처 및 참여회원 협의에 따라 진행)활동비: 도급보수로 돌봄건수 및 활동내역에 따라 보수 상이",2021-12-10
543,서울특별시 강남구,알록달록 종이접기 사업,마감,서울 강남구 논현2동,02-547-8866,"-사업명 : 알록달록종이접기 사업-참여대상 : 만 60세 이상 강남구 및 서울지역 거주자, 신체 건강한 관련 유경험 어르신-사업내용: 시니어 전문강사를 양성하여 지역사회 내 교육기관 및 사회복지시설 등의 전 연령층을 대상으로 종이접기 프로그램 지원 및 교육. 종이접기 체험을 통해 누구나 쉽게 배우고 익혀 두뇌와 소근육을 발달시킬 수 있도록 활동 프로그램 제공-활동기간: 2022년 2월 1일 ~ 2022년 11월 30일(총 10개월)-활동시간:월 12회, 주 3일, 일 2시간-활동비:만근 시 월 30만원 이상 지급(최저임금 9,160원 준수 및 활동일수에 따른 차등지급)",2021-12-10
544,서울특별시 강남구,날아라 풍선아트,마감,서울 강남구 논현2동,02-547-8866,"- 사업명: 날아라 풍선아트 사업- 참여대상: 만 60세 이상 강남구 및 인근지역 거주자, 신체 건강한 관련 교육 유경험 어르신- 사업내용: 시니어 전문 강사를 양성하여 지역사회 내 교육기관 및 사회복지시설 등의 전 연령층을 대상으로 풍선아트 작품 교육제공- 활동기간: 2022년 2월 1일~2022년 11월 30일- 활동시간: 주 3회, 일 2시간- 활동비: 만근시, 월 30만원 이상지급(최저임금 9,160원 준수 및 활동일수에 따른 차등 지급)",2021-12-10
545,서울특별시 강남구,아트클럽사업,마감,서울 강남구 논현2동,02-547-8866,"- 사업명: 아트클럽 사업- 참여대상: 만 60세 이상 강남구 및 서울지역 거주자, 신체 건강한 관련 교육 유경험 어르신- 사업내용: 시니어 전문 강사를 양성하여 지역사회 내 교육기관 및 사회복지시설 등의 전 연령층을 대상으로 클레이 아트 작품 교육제공- 활동기간: 2022년 2월 1일~2022년 11월 30일- 활동시간: 주 3회, 일 2시간- 활동비: 만근시, 월 30만원 이상 지급(최저임금 9,160원 준수 및 활동일수에 따른 차등 지급)",2021-12-10
546,서울특별시 강남구,쿠킹클래스,마감,서울 강남구 논현2동,02-547-8866,"- 사업명: 쿠킹클래스 사업- 참여대상: 만 60세 이상 강남구 및 서울지역 거주자, 신체 건강한 관련 유경험 어르신- 사업내용: 조리공간을 활용하여 '쿠키, 빵류, 한식 만들기' 등의 요리 체험교실을 운영하여 수익을 창출하는 사업- 활동기간: 2022년 1월 1일~ 2022년 12월 31일 (총 12개월)- 활동시간: 월 12회, 주 3일, 일 4시간- 활동비: 최저임금 9,160원 준수 및 활동일수에 따른 차등 지급",2021-12-10
547,서울특별시 강남구,골든리서치클럽,마감,서울 강남구 논현2동,02-547-8866,"사업명: 골든리서치클럽참여대상:만 60세 이상 강남구 및 인근지역에 거준하는 신체 건강한 어르신 12명사업내용: 기관 자체적으로 설문조사실을 구축하여, 지역 내 복지기관 및 공공기관의 서비스 이용자를 대상으로 욕구조사, 만족도 조사등을 진행활동시간: 월 60시간 미만활동내용: 전화조사, 면접조사, 모니터링, 리체크 활동 , 전산입력 등 ",2021-12-10
548,서울특별시 강남구,보육시설 지원사업,마감,서울 강남구 논현2동,02-547-8866,"- 사 업 명: 보육시설 업무지원 사업- 활동기간: 2022년 2월 ~ 11월 (총 10개월)- 참여대상:  강남 및 근교에 거주하는 만 65세 이상의 신체 건강한 아이들을 사랑하는 마음을 가진 어르신- 사업내용:  강남구 및 인근지역 내 보육시설의 유아 및 아동을 대상으로 기본생활습관과 인성교육 강사로 파견되어 영어놀이, 동화구연",2021-12-10
549,서울특별시 강남구,문서행정지원사업,마감,서울 강남구 논현2동,02-547-8866,"○ 사 업 명 : 문서행정지원사업○ 사업기간 : 2022년  2월 ~ 11월 (총 10개월) ○ 참여대상 : 강남 및 근교에 거주하는 만 65세 이상의 신체 건강한 분(1957년 2월1일 출생 이전 시니어 분): 문서 및 행정업무에 관한 경력이나 자격이 있으신 분: 인터넷 및 핸드폰(문자) 활용이 가능한 분: 사회활동에 적극적이며, 상호간의 의견을 존중하는 분○ 모집인원: 32명○ 사업내용: 강남구 지역 내 사회복지시설의 문서 및 행정업무를 지원하는 사업",2021-12-10
550,서울특별시 강남구,공회전제로사업,마감,서울 강남구 논현2동,02-547-8866,"○ 사 업 명 : 공회전 제로(Zero)사업 ○ 사업기간 : 2022년  2월 ~ 11월 (총 10개월) ○ 참여대상 : 강남 및 근교에 거주하는 만 65세 이상의 신체 건강한 분(1957년 2월 1일 출생 이전 시니어 분): 지역사회내 봉사에 관심을 가지고 책임감있게 활동하실 분: 인터넷 및 핸드폰(문자) 활용이 가능한 분: 사회활동에 적극적이며, 상호간의 의견을 존중하는 분○ 모집인원: 70명○ 사업내용: 강남구 지역내 미세먼지 등 환경문제를 개선하고자 차량운행이 많은 지역 및 지하철 역사 인근에서공회전차량줄이기 인식개선활동 및 홍보물 배포하며 환경·안전모니터링을 진행하는 사업",2021-12-10
551,서울특별시 강남구,공공딜리버리사업,마감,서울 강남구 논현2동,02-547-8866,"- 사 업 명 : 공공딜리버리사업- 사업기간 : 2022년  2월 ~ 11월 (총 10개월) - 참여대상 : 강남 및 근교에 거주하는 만 60세 이상의 신체 건강한 분: 인터넷 및 핸드폰(문자) 활용이 가능한 분: 사회활동에 적극적이며, 상호간의 의견을 존중하는 분- 모집인원: 20명- 사업내용: 지역사회내 복지기관과 협력하여 후원물품 전달 및 대여물품 전달 및 회수 등의 업무를 지원하는 사업",2021-12-10
552,서울특별시 강남구,승강기정보수집사업,마감,서울 강남구 논현2동,02-547-8866,"- 사 업 명 : 승강기정보수집사업- 사업기간 : 2022년  2월 ~ 11월 (총 10개월) - 참여대상 : 강남 및 근교에 서울 거주하는 만 60세 이상의 신체 건강한 분: 인터넷 및 핸드폰(문자) 활용이 가능한 분: 사회활동에 적극적이며, 상호간의 의견을 존중하는 분- 모집인원: 26명- 사업내용: 승강기민원 24 앱을 활용하여 승강기 고유번호별 GPS기반 위치정보 수집과 일상 안전점검 실시, 안정정보 데이터 제공으로 승강기 안전 사각지대 해소 및 신속한 안전사고 대응기반 마련하여 승강기안전 모니터링을 지원함",2021-12-10
553,서울특별시 강남구,현대개발 3기,마감,,02-3401-8381,"1. 사업명 : 현대개발 시니어인턴십(경력자 채용) 사업 운영 안내2. 부서배치 및 참여인원 : 주차관리, 관리소장. 기전, 보일러3. 운영계획 : 시니어인턴십 3개월 운영 후 계속 고용 유지4. 직무교육 : 안전 교육 및 직무(실무 교육) 5. 모집연령대 : 60대6. 근무지역 : 관련 사업장(전국. 협의 및 조정)7. 자격사항 : 경력자8.급여조건 : 회사 내규에 한함9..사내복지 : 4대보험, 정규직전환 가능, 경조사 등",2021-08-31
554,서울특별시 강남구,해피엔젤요양센터 3기,마감,,010-3466-4104,"1. 사업명 : 해피엔젤요양센터 시니어인턴십(경력자 채용) 사업 운영 안내2. 사업내용 : 조리사 3. 운영계획 : 시니어인턴십 3개월 운영 후 계속 고용 유지4. 직무교육 : 안전 교육 및 직무(실무 교육) 5. 모집연령대 : 60대6. 근무지역 : 관련 사업장7.급여조건 : 회사 내규에 한함8.사내복지 : 4대보험, 정규직전환 가능, 경조사 등",2021-08-27
555,서울특별시 강남구,청국장과보리밥(봉천점) 3기,마감,,02-878-8858,"1. 사업명 : 청국장과보리밥(봉천점) 시니어인턴십(경력자 채용) 사업 운영 안내2. 부서배치 및 참여인원 : 홀서빙 및 포장 1명, 주방보조 1명3. 운영계획 : 시니어인턴십 3개월 운영 후 계속 고용 유지4. 직무교육 : 안전 교육 및 직무(실무 교육) 5. 모집연령대 : 60대6. 근무지역 : 관련 사업장(관악구)7. 자격사항 : 인근거주자, 장기근속자8.급여조건 : 회사 내규에 한함9..사내복지 : 4대보험, 정규직전환 가능, 경조사 등",2021-08-07
556,서울특별시 강남구,(주)팜클 3기,마감,,02-470-3824,"1. 사업명 : (주)팜클 시니어인턴십(경력자 채용) 사업 운영 안내2. 사업내용 : 의약품 개발 소프트웨어 자문3. 부서배치 및 참여인원 : 자문위원 1명4. 운영계획 : 시니어인턴십 3개월 운영 후 계속 고용 유지5. 직무교육 : 안전 교육 및 직무(실무 교육) 6. 모집연령대 : 60대7. 근무지역 : 경기도 안산시8. 자격사항 : 관련 경력9.급여조건 : 회사 내규에 한함10.사내복지 : 4대보험, 정규직전환 가능, 경조사 등",2021-07-31
557,서울특별시 강남구,(사)한국경비협회 3기,마감,,010-5291-1111,"1. 사업명 : (사)한국경비협회 시니어인턴십(경력자 채용) 사업 운영 안내2. 사업내용 : 회원관리, 정기간행물발행업, 임대, 전대, 경비교육훈련3. 운영계획 : 시니어인턴십 3개월 운영 후 계속 고용 유지4. 직무교육 : 안전 교육 및 직무(실무 교육) 5. 모집연령대 : 60대6. 근무지역 : 서울 성동구7.급여조건 : 회사 내규에 한함8.사내복지 : 4대보험, 정규직전환 가능, 경조사 등",2021-07-31
558,서울특별시 강남구,(주)케이브이티티씨코리아 3기,마감,,02-2043-6400,"1. 사업명 : (주)케이브이티티씨코리아 시니어인턴십(경력자 채용) 사업 운영 안내2. 사업내용 : 통번역가3. 부서배치 및 참여인원 : 경력자 1명4. 운영계획 : 시니어인턴십 3개월 운영 후 계속 고용 유지5. 직무교육 : 안전 교육 및 직무(실무 교육) 6. 모집연령대 : 60대7. 근무지역 : 관련 사업장(협의)8. 자격사항 : 유 경력자9.급여조건 : 회사 내규에 한함10.사내복지 : 4대보험, 정규직전환 가능, 경조사 등",2021-07-31
559,서울특별시 강남구,(주)아워홈 8-1기,마감,서울 강남구역삼1동,02-2088-3840,`,2021-07-31
560,서울특별시 강남구,농업회사법인 (주)참미소 3기,마감,,031-653-0368,"1. 사업명 : 농업회사법인 (주)참미소 시니어인턴십(경력자 채용) 사업 운영 안내2. 부서배치 및 참여인원 : 생산직(곡류가공)4. 운영계획 : 시니어인턴십 3개월 운영 후 계속 고용 유지5. 직무교육 : 안전 교육 및 직무(실무 교육) 6. 모집연령대 : 60대7. 근무지역 : 경기도 평택8. 우대조건 : 장기근속자, 신체 건강한자, 인근 거주자9. 급여조건 : 회사 내규에 한함10.사내복지 : 4대보험, 정규직전환 가능, 경조사 등",2021-07-11
561,서울특별시 강남구,(주)제니스그룹 3기,마감,,010-5599-6908,"1. 사업명 : (주)제니스그룹 시니어인턴십(경력자 채용) 사업 운영 안내2. 사업내용 : 플라스틱창호 제조, 의료기기 도소매3. 부서배치 및 참여인원 : 경영사무원 1명 4. 운영계획 : 시니어인턴십 3개월 운영 후 계속 고용 유지5. 직무교육 : 안전 교육 및 직무(실무 교육) 6. 모집연령대 : 60대7. 근무지역 : 서울시 중구8. 자격사항 : 설계 기술 경력자9.급여조건 : 회사 내규에 한함10.사내복지 : 4대보험, 정규직전환 가능, 경조사 등",2021-07-03
562,서울특별시 강남구,(주)스카우트 3기,마감,,010-4482-9409,"1. 사업명 : (주)스카우트 시니어인턴십(경력자 채용) 사업 운영 안내2. 사업내용 : 취업정보제공 및 알선3. 부서배치 및 참여인원 : 직업상담사 , 사회복지사 총 3명4. 운영계획 : 시니어인턴십 3개월 운영 후 계속 고용 유지5. 직무교육 : 안전 교육 및 직무(실무 교육) 6. 모집연령대 : 60대7. 근무지역 : 서울시 강남구8. 자격사항 : 관련 자격증9.급여조건 : 회사 내규에 한함10.사내복지 : 4대보험, 정규직전환 가능, 경조사 등",2021-07-01
563,서울특별시 강남구,건국방재(주) 3기,마감,,033-255-2050,"1. 사업명 : 건국방재(주) 시니어인턴십(경력자 채용) 사업 운영 안내2. 사업내용 : 소방안전 기술자, 산업안전 관리원3. 부서배치 및 참여인원 : 총 2명4. 운영계획 : 시니어인턴십 3개월 운영 후 계속 고용 유지5. 직무교육 : 안전 교육 및 직무(실무 교육) 6. 모집연령대 : 60대7. 근무지역 : 강원도 춘천(관련 사업장)8. 자격사항 : 기술자격 보유자, 경력자9.급여조건 : 회사 내규에 한함10.사내복지 : 4대보험, 정규직전환 가능, 경조사 등",2021-06-30
564,서울특별시 강남구,건국방재이엔씨(주) 3기 ,마감,,031-5175-7388,"1. 사업명 : 건국방재이엔씨(주) 시니어인턴십(경력자 채용) 사업 운영 안내2. 사업내용 : 소방공학기술자3. 부서배치 및 참여인원 : 경력자 1명4. 운영계획 : 시니어인턴십 3개월 운영 후 계속 고용 유지5. 직무교육 : 안전 교육 및 직무(실무 교육) 6. 모집연령대 : 60대7. 근무지역 : 관련 사업장(경기 하남)8. 자격사항 : 관련기사 자격증9.급여조건 : 회사 내규에 한함10.사내복지 : 4대보험, 정규직전환 가능, 경조사 등",2021-06-30
565,서울특별시 강남구,개봉충전소 3기,마감,,010-2855-7186,"1. 사업명 : 개봉충전소 시니어인턴십(경력자 채용) 사업 운영 안내2. 부서배치 및 참여인원 : 가스충전원 1명 안전관리원 1명3. 운영계획 : 시니어인턴십 3개월 운영 후 계속 고용 유지4. 직무교육 : 안전 교육 및 직무(실무 교육) 5. 모집연령대 : 60대6. 근무지역 : 서울시 구로구 인근7. 자격사항 : 경력자8.급여조건 : 회사 내규에 한함9..사내복지 : 4대보험, 정규직전환 가능, 경조사 등",2021-06-30
