,a,b,c,d,e,f,g
329,울산광역시 남구,양지마실,마감,울산광역시 남구 신정동 1100-6,052-258-6789,시니어인턴십(양지마실)1. 인턴기간 : 2022년 1월 1일 ~ 12월 31일2. 신청자격 : 만 60세 이상 누구나3. 근무시간 : 9시 ~16시 * 시간과 근로업무와 기업의 사정으로 변경될 수 있음.4. 모집직종 : 조리원(인턴)5. 모집인원 : 6명6. 근무지역 : 울산7. 자격사항 : 조리가능한 자8. 준비서류 : 주민등록등본 1본9. 신청장소 : 방문접수 (울산남구시니어클럽 t***-****-****),2022-01-14
330,울산광역시 남구,(주)잡위드,마감,울산광역시 남구 신정동 1100-6,052-258-6789,시니어인턴십(잡위드)1. 인턴기간 : 2022년 1월 1일 ~ 12월 31일2. 신청자격 : 만 60세 이상 누구나3. 근무시간 : 9시 ~18시 * 시간과 근로업무와 기업의 사정으로 변경될 수 있음.4. 모집직종 : 서비스종사원(인턴)5. 모집인원 : 30명6. 근무지역 : 전국7. 자격사항 : 무관8. 준비서류 : 주민등록등본 1본9. 신청장소 : 방문접수 (울산남구시니어클럽 t***-****-****),2022-01-14
331,울산광역시 남구,에프유,마감,울산광역시 남구 신정동 1100-6,052-258-6789,시니어인턴십(에프유)1. 인턴기간 : 2022년 1월 1일 ~ 12월 31일2. 신청자격 : 만 60세 이상 누구나3. 근무시간 : 9시 ~18시 * 시간과 근로업무와 기업의 사정으로 변경될 수 있음.4. 모집직종 : 제조 단순종사원(인턴)5. 모집인원 : 10명6. 근무지역 : 울산7. 자격사항 : 지게차 자격증 우대8. 준비서류 : 주민등록등본 1본9. 신청장소 : 방문접수 (울산남구시니어클럽 t***-****-****),2022-01-14
332,울산광역시 남구,잡위드테크,마감,울산광역시 남구 신정동 1100-6,052-258-6789,시니어인턴십(잡위드테크)1. 인턴기간 : 2022년 1월 1일 ~ 12월 31일2. 신청자격 : 만 60세 이상 누구나3. 근무시간 : 9시 ~18시 * 시간과 근로업무와 기업의 사정으로 변경될 수 있음.4. 모집직종 : 서비스종사원(인턴)5. 모집인원 : 10명6. 근무지역 : 충주7. 자격사항 : 신체건강 원만한 성격소유자8. 준비서류 : 주민등록등본 1본9. 신청장소 : 방문접수 (울산남구시니어클럽 t***-****-****),2022-01-14
333,울산광역시 남구,주식회사 태양인더스트리,마감,울산광역시 남구 신정동 1100-6,052-258-6789,"시니어인턴십(태양인더스트리)1. 인턴기간 : 2022년 1월 1일 ~ 12월 31일2. 신청자격 : 만 60세 이상 누구나3. 근무시간 : 8시 ~18시 * 시간과 근로업무와 기업의 사정으로 변경될 수 있음.4. 모집직종 : 도장, 족장 종사원(인턴)5. 모집인원 : 5명6. 근무지역 : 울산7. 자격사항 : 무관8. 준비서류 : 주민등록등본 1본9. 신청장소 : 방문접수 (울산남구시니어클럽 t***-****-****)",2022-01-14
334,울산광역시 남구,주식회사 삼원테크,마감,,070-7010-9289,생산직 1명,2022-01-14
335,울산광역시 남구,광일기업,마감,,070-7010-9289,생산직 1명 필요,2022-01-14
336,울산광역시 남구,농업회사법인소월당,마감,,070-7010-9289,조리원 1명,2022-01-14
337,울산광역시 남구,(주)에스엘티이,마감,,070-7010-9289,철판 가공 1명,2022-01-14
338,울산광역시 남구,주식회사 서진하이텍,마감,,070-7010-9289,변압기 권선 제작 1명,2022-01-14
339,울산광역시 남구,주식회사 우광,마감,,070-7010-9289,생산직 3명 모집,2022-01-14
340,울산광역시 남구,정운산업,마감,,070-7010-9289,"곤도라정비,10명",2022-01-14
341,울산광역시 남구,수성정밀기계(주),마감,,070-7010-9289,영업관리/3명,2022-01-14
342,울산광역시 남구,해영산업,마감,,070-7010-9289,생산직 3명,2022-01-14
343,울산광역시 남구,(주)건화,마감,,070-7010-9289,사무직 1명,2022-01-14
344,울산광역시 남구,태안이엔지,마감,,070-7010-9289,트랜스포터 신호수 10명,2022-01-14
345,울산광역시 남구,주식회사 이에스디,마감,,070-7010-9289,"전기안전관리 및 설계, 진단에 1명 필요",2022-01-14
346,울산광역시 남구,주식회사 조영기업,마감,,070-7010-9289,현장 보조직 5명 모집,2022-01-14
347,울산광역시 남구,엔진튜브텍,마감,,070-7010-9289,일반 생산직/5명,2022-01-13
348,울산광역시 남구,(주)드림공조서비스,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 냉난방설비조작원 10명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 10명8.모집연령대 : 60대9.모집직종 : 냉난방설비조작원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 10명 100% 계획",2022-01-12
349,울산광역시 남구,울산한우리노인복지시설,마감,,052-707-3765,"사업실행계획1.사업명 : 울산한우리노인복지시설2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 노인주간보호4.부서배치 및 참여인원 : 조리보조원 1명5.운영계획 : 시니어인턴십 3개월 운영 후 신규고용6.직무교육 : - 오리엔테이션(1시간) : 직장 내 근무수칙, 직원소개 및 시설소개 - 직무교육(1시간) : 안전수칙교육 및 해당 업무 교육7.실시인원 : 인턴 1명, 훈련생 0명8.모집연령대 : 60대9.모집직종 : 주방조리보조10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 1명 100% 계획",2022-01-10
350,울산광역시 남구,우주ENG,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 기타운송장비정비원 15명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 15명8.모집연령대 : 60대9.모집직종 : 기타운송장비정비원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 15명 100% 계획",2022-01-09
351,울산광역시 남구,(주)높임,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 제조단순종사원 3명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 3명 8.모집연령대 : 60대9.모집직종 : 제조단순종사원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 3명 100% 계획",2022-01-07
352,울산광역시 남구,엔지유인터내셔날(주),마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 제조단순종사원 1명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 1명8.모집연령대 : 60대9.모집직종 : 제조단순종사원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 1명 100% 계획",2022-01-07
353,울산광역시 남구,주식회사선영마린텍,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 선박도장원 5명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 5명8.모집연령대 : 60대9.모집직종 : 선박도장원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 5명 100% 계획",2022-01-07
354,울산광역시 남구,(주)웅산,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 용접원 5명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 5명8.모집연령대 : 60대9.모집직종 : 용접원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 5명 100% 계획",2022-01-07
355,울산광역시 남구,(주)에이블아트,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 조리사 1명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 1명8.모집연령대 : 60대9.모집직종 : 조리사10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 1명 100% 계획",2022-01-07
356,울산광역시 남구,웅산이엔지,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 물품이동장비조작원 5명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 5명8.모집연령대 : 60대9.모집직종 : 물품이동장비조작원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 5명 100% 계획",2022-01-07
357,울산광역시 남구,태이서비스,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 제조단순종사원 10명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 10명8.모집연령대 : 60대9.모집직종 : 제조단순종사원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 10명 100% 계획",2022-01-07
358,울산광역시 남구,현진이엔지(주),마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 기타건설구조기능원, 제조단순종사원 20명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 20명 8.모집연령대 : 60대9.모집직종 : 기타건설구조기능원, 제조단순종사원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 20명 100% 계획",2022-01-07
359,울산광역시 남구,주식회사 선미산업,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 물품이동장비조작원, 용접원 5명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 5명 8.모집연령대 : 60대9.모집직종 : 물품이동장비조작원, 용접원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 5명 100% 계획",2022-01-07
360,울산광역시 남구,재성씨앤티,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 물품이동장비조작원, 제조단순종사원 10명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 10명8.모집연령대 : 60대9.모집직종 : 물품이동장비조작원, 제조단순종사원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 10명 100% 계획",2022-01-07
361,울산광역시 남구,주식회사 영진,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 용접원 10명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 10명8.모집연령대 : 60대9.모집직종 : 용접원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 10명 100% 계획",2022-01-07
362,울산광역시 남구,주식회사 아이앤유,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 산업전기공 5명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 5명 8.모집연령대 : 60대9.모집직종 : 산업전기공10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 5명 100% 계획",2022-01-07
363,울산광역시 남구,진영,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 제조단순종사원 5명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 5명8.모집연령대 : 60대9.모집직종 : 제조단순종사원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 5명 100% 계획",2022-01-07
364,울산광역시 남구,현영기업,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 제조단순종사원 3명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 3명8.모집연령대 : 60대9.모집직종 : 제조단순종사원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 3명 100% 계획",2022-01-07
365,울산광역시 남구,원테크,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 공업기계설치정비원 10명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 10명 8.모집연령대 : 60대9.모집직종 : 공업기계설치정비원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 10명 100% 계획",2022-01-07
366,울산광역시 남구,선우테크,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 공업기계 설치정비원 25명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 25명8.모집연령대 : 60대9.모집직종 : 공업기계 설치정비원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 25명 100% 계획",2022-01-07
367,울산광역시 남구,철당(주),마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 제조단순종사원 3명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 3명8.모집연령대 : 60대9.모집직종 : 제조단순종사원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 3명 100% 계획",2022-01-07
368,울산광역시 남구,주식회사 신화엔지니어링,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 제조단순종사원, 제조생산관리자 3명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 3명8.모집연령대 : 60대9.모집직종 : 제조단순종사원, 제조생산관리자10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 3명 100% 계획",2022-01-07
369,울산광역시 남구,한울테크 주식회사,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 제조단순종사원 40명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 40명8.모집연령대 : 60대9.모집직종 : 제조단순종사원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 40명 100% 계획",2022-01-07
370,울산광역시 남구,엔진시스콘,마감,,052-2779985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 기타 전기ㆍ전자기기 설치ㆍ수리원 10명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 10명8.모집연령대 : 60대9.모집직종 : 기타 전기ㆍ전자기기 설치ㆍ수리원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 10명 100% 계획",2022-01-07
371,울산광역시 남구,(주)다부기업,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 용접원 5명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 5명8.모집연령대 : 60대9.모집직종 : 용접원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 5명 100% 계획",2022-01-07
372,울산광역시 남구,(주)엠멕,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 공업기계설치정비원 20명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 20명8.모집연령대 : 60대9.모집직종 : 공업기계설치정비원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 20명 100% 계획",2022-01-07
373,울산광역시 남구,(주)대륜이엔지,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 제조단순종사원 5명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 5명 8.모집연령대 : 60대9.모집직종 : 제조단순종사원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 5명 100% 계획",2022-01-07
374,울산광역시 남구,태건이앤씨 주식회사,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 제조단순종사원 30명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 30명8.모집연령대 : 60대9.모집직종 : 제조단순종사원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 30명 100% 계획",2022-01-07
375,울산광역시 남구,(주)보성기업,마감,,052-277-9985,"1.사업명 : 시니어인턴십2.사업목적 : 만 60세 이상자에게 일할 기회를 제공함으로써 노인의 직업능력 강화 및 재취업기회를 촉진함과 동시에 노인에 대한 긍정적 인식의 확산 도모3.사업내용 : 시니어인턴(3개월) 단기근로자로 채용 후 계속 고용4.부서배치 및 참여인원 : 제조단순종사원 5명5.운영계획 : 시니어인턴십 3개월 운영 후 계속 고용6.직무교육 : -직무교육 : 안전예방교육 및 해당 업무 교육 등 -소양교육 : 사업 참여자세, 친절 등 7.실시인원 : 인턴 5명8.모집연령대 : 60대9.모집직종 : 제조단순종사원10.근무지역 : 울산11.자격사항 : 무관12.고용예정인원 : 인턴십 시행이후 계속고용 또는 신규고용 예정인원 5명 100% 계획",2022-01-07
